"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Linear_Solver_Iterations","CFL_Number","Time(min)"
        9592, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.18015847e+01, -1.08618947e+01, -1.08558453e+01, -4.11729972e+00, 0.00000000e+00, -18.2472496193, 10.0000000000, 599.9114338448, 8.1307512830
        9593, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.18144912e+01, -1.08914246e+01, -1.08563835e+01, -4.11968175e+00, 0.00000000e+00, -18.2462805896, 10.0000000000, 598.2063613334, 8.1315491571
        9594, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17809528e+01, -1.08634520e+01, -1.08519495e+01, -4.11840921e+00, 0.00000000e+00, -18.2448279219, 10.0000000000, 600.8369675490, 8.1323469197
        9595, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17830728e+01, -1.08411613e+01, -1.08272324e+01, -4.11779977e+00, 0.00000000e+00, -18.2433293454, 10.0000000000, 599.0790117338, 8.1331491125
        9596, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17980459e+01, -1.08952681e+01, -1.08688970e+01, -4.12062513e+00, 0.00000000e+00, -18.2413903451, 10.0000000000, 598.2389198954, 8.1339494406
        9597, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.18412009e+01, -1.09093703e+01, -1.08585095e+01, -4.11761840e+00, 0.00000000e+00, -18.2396500210, 10.0000000000, 601.3605778587, 8.1347521033
        9598, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17886022e+01, -1.08931335e+01, -1.08944693e+01, -4.11788698e+00, 0.00000000e+00, -18.2378410682, 10.0000000000, 597.2115929517, 8.1355549587
        9599, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17583386e+01, -1.08853196e+01, -1.09111378e+01, -4.11726170e+00, 0.00000000e+00, -18.2360669049, 10.0000000000, 597.5071256834, 8.1363572712
        9600, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17396986e+01, -1.08479648e+01, -1.08712975e+01, -4.11757956e+00, 0.00000000e+00, -18.2342461092, 10.0000000000, 596.6474777948, 8.1371667486
        9601, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17453702e+01, -1.08389143e+01, -1.08530856e+01, -4.12130392e+00, 0.00000000e+00, -18.2325498257, 10.0000000000, 596.9969276985, 8.1379960177
        9602, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17455165e+01, -1.08188595e+01, -1.07812686e+01, -4.12052038e+00, 0.00000000e+00, -18.2308211295, 10.0000000000, 601.1067228351, 8.1388012898
        9603, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17489302e+01, -1.08357501e+01, -1.08114694e+01, -4.12086115e+00, 0.00000000e+00, -18.2294690740, 10.0000000000, 600.0232028681, 8.1396081687
        9604, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17581130e+01, -1.08434163e+01, -1.07886545e+01, -4.12154688e+00, 0.00000000e+00, -18.2284462935, 10.0000000000, 600.3999682058, 8.1404090139
        9605, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17362169e+01, -1.08442225e+01, -1.07918610e+01, -4.12422475e+00, 0.00000000e+00, -18.2278712486, 10.0000000000, 601.1588471358, 8.1412144050
        9606, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17295119e+01, -1.08335982e+01, -1.08092939e+01, -4.12386530e+00, 0.00000000e+00, -18.2277959268, 10.0000000000, 604.1315812163, 8.1420163317
        9607, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17153097e+01, -1.08253605e+01, -1.08227071e+01, -4.12438534e+00, 0.00000000e+00, -18.2286157966, 10.0000000000, 603.6317795259, 8.1428193548
        9608, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17340619e+01, -1.08337957e+01, -1.08307118e+01, -4.12373391e+00, 0.00000000e+00, -18.2297996556, 10.0000000000, 604.2103062373, 8.1436242456
        9609, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17302543e+01, -1.08295138e+01, -1.08467671e+01, -4.12700802e+00, 0.00000000e+00, -18.2314496414, 10.0000000000, 603.3046834824, 8.1444321662
        9610, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17293859e+01, -1.08227502e+01, -1.08396967e+01, -4.12760637e+00, 0.00000000e+00, -18.2334007369, 10.0000000000, 606.9542871390, 8.1452354169
        9611, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17480745e+01, -1.08459597e+01, -1.08999532e+01, -4.12730518e+00, 0.00000000e+00, -18.2355891900, 10.0000000000, 607.6236470324, 8.1460378723
        9612, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17475722e+01, -1.08526205e+01, -1.09262002e+01, -4.12671803e+00, 0.00000000e+00, -18.2380354527, 10.0000000000, 607.2023963332, 8.1468439923
        9613, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.18155659e+01, -1.09116664e+01, -1.09075897e+01, -4.12207376e+00, 0.00000000e+00, -18.2403806049, 10.0000000000, 606.3820337471, 8.1476518473
        9614, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17968291e+01, -1.09098498e+01, -1.08793111e+01, -4.12408945e+00, 0.00000000e+00, -18.2425642217, 10.0000000000, 599.9320368984, 8.1484590026
        9615, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.18024639e+01, -1.08905361e+01, -1.08403212e+01, -4.12387283e+00, 0.00000000e+00, -18.2444331036, 10.0000000000, 602.1637482101, 8.1492614911
        9616, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17992921e+01, -1.09082485e+01, -1.08428281e+01, -4.12523199e+00, 0.00000000e+00, -18.2456815339, 10.0000000000, 601.8634696099, 8.1500623074
        9617, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.18515274e+01, -1.09416945e+01, -1.08406684e+01, -4.12183754e+00, 0.00000000e+00, -18.2466603663, 10.0000000000, 603.3722264815, 8.1508632053
        9618, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.18001363e+01, -1.08880569e+01, -1.08399523e+01, -4.12146623e+00, 0.00000000e+00, -18.2469586403, 10.0000000000, 598.6746359524, 8.1516677307
        9619, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17792493e+01, -1.08876805e+01, -1.08797666e+01, -4.12337897e+00, 0.00000000e+00, -18.2468462803, 10.0000000000, 598.1630113243, 8.1524681973
        9620, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17773531e+01, -1.08489662e+01, -1.08454181e+01, -4.12270182e+00, 0.00000000e+00, -18.2458195673, 10.0000000000, 600.2742914204, 8.1532703252
        9621, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.18011504e+01, -1.08876801e+01, -1.08280777e+01, -4.12154571e+00, 0.00000000e+00, -18.2447173545, 10.0000000000, 599.3390743361, 8.1540730803
        9622, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17673453e+01, -1.09123205e+01, -1.08696038e+01, -4.12460066e+00, 0.00000000e+00, -18.2431159527, 10.0000000000, 597.7457378883, 8.1548774939
        9623, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17809795e+01, -1.08903782e+01, -1.08581717e+01, -4.12414149e+00, 0.00000000e+00, -18.2413949276, 10.0000000000, 601.1189879665, 8.1556833142
        9624, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17713211e+01, -1.08780669e+01, -1.08568012e+01, -4.12297839e+00, 0.00000000e+00, -18.2393980906, 10.0000000000, 600.4837695643, 8.1564895098
        9625, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17629560e+01, -1.09092009e+01, -1.09121925e+01, -4.12449206e+00, 0.00000000e+00, -18.2374162133, 10.0000000000, 598.8777405571, 8.1572923137
        9626, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17618404e+01, -1.08618874e+01, -1.08227473e+01, -4.12523290e+00, 0.00000000e+00, -18.2352154603, 10.0000000000, 600.5499100261, 8.1580987419
        9627, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17550002e+01, -1.08221275e+01, -1.08329154e+01, -4.12584786e+00, 0.00000000e+00, -18.2330698641, 10.0000000000, 601.3700343284, 8.1589066544
        9628, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17678081e+01, -1.08352130e+01, -1.08005987e+01, -4.12498377e+00, 0.00000000e+00, -18.2311259195, 10.0000000000, 602.0516514421, 8.1597114235
        9629, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17517499e+01, -1.08581875e+01, -1.07819572e+01, -4.12750815e+00, 0.00000000e+00, -18.2294530254, 10.0000000000, 600.8549681208, 8.1605115488
        9630, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17695478e+01, -1.08395142e+01, -1.07783420e+01, -4.13102584e+00, 0.00000000e+00, -18.2279902957, 10.0000000000, 603.6555013715, 8.1613218849
        9631, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17539349e+01, -1.08242624e+01, -1.07725176e+01, -4.13031361e+00, 0.00000000e+00, -18.2273938269, 10.0000000000, 607.5797785900, 8.1621300851
        9632, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17658315e+01, -1.08689302e+01, -1.08206765e+01, -4.12591258e+00, 0.00000000e+00, -18.2273199489, 10.0000000000, 606.5841900436, 8.1629400740
        9633, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17597883e+01, -1.08508822e+01, -1.08148200e+01, -4.12956873e+00, 0.00000000e+00, -18.2278561169, 10.0000000000, 600.4682549704, 8.1637526031
        9634, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17594178e+01, -1.08258922e+01, -1.08247172e+01, -4.13415560e+00, 0.00000000e+00, -18.2288546016, 10.0000000000, 604.5259898834, 8.1645575094
        9635, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17439212e+01, -1.08256909e+01, -1.08503900e+01, -4.13124502e+00, 0.00000000e+00, -18.2307728322, 10.0000000000, 609.6554643457, 8.1653671057
        9636, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17979942e+01, -1.08419235e+01, -1.08496921e+01, -4.12490326e+00, 0.00000000e+00, -18.2328247567, 10.0000000000, 605.5833004713, 8.1661713348
        9637, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17814273e+01, -1.08423944e+01, -1.08345565e+01, -4.13309494e+00, 0.00000000e+00, -18.2353225423, 10.0000000000, 596.8045598714, 8.1669775469
        9638, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17976468e+01, -1.08568553e+01, -1.08441741e+01, -4.13455234e+00, 0.00000000e+00, -18.2378349705, 10.0000000000, 605.8784083386, 8.1677843909
        9639, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17895381e+01, -1.08626273e+01, -1.08427352e+01, -4.12768172e+00, 0.00000000e+00, -18.2404839017, 10.0000000000, 607.5071548921, 8.1685956710
        9640, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.18210900e+01, -1.08978799e+01, -1.08387248e+01, -4.12533233e+00, 0.00000000e+00, -18.2428426277, 10.0000000000, 597.9718987726, 8.1694007926
        9641, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.18263888e+01, -1.08799918e+01, -1.08212658e+01, -4.13499271e+00, 0.00000000e+00, -18.2449718806, 10.0000000000, 594.7457973166, 8.1702058071
        9642, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.18267766e+01, -1.08938014e+01, -1.08397574e+01, -4.13597470e+00, 0.00000000e+00, -18.2462320368, 10.0000000000, 605.4240755442, 8.1710098616
        9643, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.18237329e+01, -1.08873964e+01, -1.08269054e+01, -4.12791005e+00, 0.00000000e+00, -18.2471389885, 10.0000000000, 606.5202123629, 8.1718163014
        9644, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17819904e+01, -1.08636815e+01, -1.07964528e+01, -4.13078517e+00, 0.00000000e+00, -18.2471025279, 10.0000000000, 595.3613443150, 8.1726240988
        9645, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17920125e+01, -1.08631996e+01, -1.08610256e+01, -4.14001367e+00, 0.00000000e+00, -18.2467185916, 10.0000000000, 598.5228431322, 8.1734322581
        9646, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17792471e+01, -1.08361197e+01, -1.08298811e+01, -4.13433242e+00, 0.00000000e+00, -18.2456599449, 10.0000000000, 608.7844189651, 8.1742367808
        9647, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17927178e+01, -1.08746390e+01, -1.08956070e+01, -4.12990126e+00, 0.00000000e+00, -18.2443004682, 10.0000000000, 600.8724333595, 8.1750470324
        9648, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17776993e+01, -1.08561025e+01, -1.08264416e+01, -4.13650941e+00, 0.00000000e+00, -18.2425413235, 10.0000000000, 594.7728179970, 8.1758581704
        9649, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.17934299e+01, -1.08925298e+01, -1.08789791e+01, -4.14682746e+00, 0.00000000e+00, -18.2405282431, 10.0000000000, 602.0570346135, 8.1766671017
