"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"Temperature"	"Nu_Tilde"	"Residual_Pressure"	"Residual_Velocity:0"	"Residual_Velocity:1"	"Residual_Velocity:2"	"Residual_Temperature"	"Residual_Nu_Tilde"	"Pressure_Coefficient"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Thermal_Conductivity"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
427.65	0.0099807	0.055312	0	321.51	2.252e-006	1.2302e-012	1.3869e-012	-4.1307e-012	0	1.5046e-005	-4.5335e-019	13.709	0.001003	0	0	0	0	0	6.9727e-005	0.924	1	0.0005295	0.0022	0.0005295	0
427.7	0.010026	0.055127	0	321.55	2.2513e-006	8.3798e-013	-6.2636e-013	-5.7195e-012	0	1.3467e-005	-4.8319e-019	13.711	0.001003	0	0	0	0	0	6.9732e-005	0.92402	1	0.000531	0.0022	0.000531	0
427.69	0.010075	0.054933	0	321.59	2.2511e-006	4.4912e-013	-5.612e-013	-4.7895e-012	0	1.3513e-005	-4.9558e-019	13.711	0.001003	0	0	0	0	0	6.9635e-005	0.92357	1	0.0005325	0.0022	0.0005325	0
427.67	0.010124	0.054738	0	321.63	2.2508e-006	6.0543e-014	-3.1309e-013	-3.6378e-012	0	1.3702e-005	-5.0644e-019	13.71	0.001003	0	0	0	0	0	6.9528e-005	0.92308	1	0.000534	0.0022	0.000534	0
427.66	0.010173	0.054543	0	321.68	2.2506e-006	-3.2803e-013	-6.4984e-014	-2.486e-012	0	1.3891e-005	-5.1729e-019	13.71	0.001003	0	0	0	0	0	6.9422e-005	0.92258	1	0.0005355	0.0022	0.0005355	0
427.64	0.010223	0.054347	0	321.72	2.2504e-006	-7.1661e-013	1.8312e-013	-1.3342e-012	0	1.4079e-005	-5.2815e-019	13.709	0.001003	0	0	0	0	0	6.9316e-005	0.92209	1	0.000537	0.0022	0.000537	0
427.62	0.010272	0.054152	0	321.76	2.2502e-006	-1.1052e-012	4.3123e-013	-1.8246e-013	0	1.4268e-005	-5.39e-019	13.709	0.001003	0	0	0	0	0	6.9209e-005	0.92159	1	0.0005385	0.0022	0.0005385	0
427.6	0.010321	0.053957	0	321.81	2.2499e-006	-1.4937e-012	6.7933e-013	9.6925e-013	0	1.4457e-005	-5.4985e-019	13.708	0.001003	0	0	0	0	0	6.9103e-005	0.9211	1	0.00054	0.0022	0.00054	0
427.59	0.01037	0.053762	0	321.85	2.2497e-006	-1.8823e-012	9.2743e-013	2.121e-012	0	1.4646e-005	-5.6071e-019	13.707	0.001003	0	0	0	0	0	6.8997e-005	0.9206	1	0.0005415	0.0022	0.0005415	0
427.57	0.010419	0.053566	0	321.89	2.2495e-006	-2.2709e-012	1.1755e-012	3.2728e-012	0	1.4835e-005	-5.7156e-019	13.707	0.001003	0	0	0	0	0	6.889e-005	0.92011	1	0.000543	0.0022	0.000543	0
427.55	0.010468	0.053371	0	321.94	2.2493e-006	-2.6595e-012	1.4236e-012	4.4245e-012	0	1.5024e-005	-5.8242e-019	13.706	0.001003	0	0	0	0	0	6.8784e-005	0.91962	1	0.0005445	0.0022	0.0005445	0
427.53	0.010517	0.053176	0	321.98	2.249e-006	-3.048e-012	1.6718e-012	5.5763e-012	0	1.5213e-005	-5.9327e-019	13.706	0.001003	0	0	0	0	0	6.8678e-005	0.91912	1	0.000546	0.0022	0.000546	0
427.51	0.010566	0.052981	0	322.02	2.2488e-006	-3.4366e-012	1.9198e-012	6.728e-012	0	1.5402e-005	-6.0412e-019	13.705	0.001003	0	0	0	0	0	6.8571e-005	0.91863	1	0.0005475	0.0022	0.0005475	0
427.5	0.010616	0.052785	0	322.07	2.2486e-006	-3.8252e-012	2.168e-012	7.8798e-012	0	1.5591e-005	-6.1498e-019	13.705	0.001003	0	0	0	0	0	6.8465e-005	0.91813	1	0.000549	0.0022	0.000549	0
427.47	0.01066	0.052586	0	322.11	2.2485e-006	-4.1116e-012	2.0699e-012	9.3993e-012	0	1.5517e-005	-6.2415e-019	13.704	0.001003	0	0	0	0	0	6.8401e-005	0.91784	1	0.0005505	0.0022	0.0005505	0
427.41	0.010685	0.052373	0	322.16	2.2487e-006	-4.0028e-012	6.3281e-013	1.2341e-011	0	1.4431e-005	-6.2683e-019	13.702	0.001003	0	0	0	0	0	6.8504e-005	0.91831	1	0.000552	0.0022	0.000552	0
427.35	0.010711	0.05216	0	322.22	2.249e-006	-3.8941e-012	-8.0426e-013	1.5284e-011	0	1.3344e-005	-6.2951e-019	13.7	0.001003	0	0	0	0	0	6.8606e-005	0.91879	1	0.0005535	0.0022	0.0005535	0
427.29	0.010737	0.051947	0	322.27	2.2493e-006	-3.7833e-012	-2.2069e-012	1.8121e-011	0	1.2378e-005	-6.3092e-019	13.698	0.001003	0	0	0	0	0	6.8705e-005	0.91925	1	0.000555	0.0022	0.000555	0
427.29	0.010775	0.051722	0	322.32	2.25e-006	-3.6156e-012	-2.6427e-012	1.8021e-011	0	1.4812e-005	-5.9671e-019	13.698	0.001003	0	0	0	0	0	6.8715e-005	0.9193	1	0.0005565	0.0022	0.0005565	0
427.3	0.010813	0.051496	0	322.38	2.2508e-006	-3.4479e-012	-3.0785e-012	1.7921e-011	0	1.7246e-005	-5.6251e-019	13.698	0.001003	0	0	0	0	0	6.8726e-005	0.91935	1	0.000558	0.0022	0.000558	0
427.3	0.01085	0.051271	0	322.43	2.2516e-006	-3.2802e-012	-3.5142e-012	1.7821e-011	0	1.968e-005	-5.2831e-019	13.698	0.001003	0	0	0	0	0	6.8736e-005	0.91939	1	0.0005595	0.0022	0.0005595	0
427.3	0.010888	0.051046	0	322.49	2.2524e-006	-3.1124e-012	-3.95e-012	1.7721e-011	0	2.2114e-005	-4.9411e-019	13.698	0.001003	0	0	0	0	0	6.8747e-005	0.91944	1	0.000561	0.0022	0.000561	0
427.29	0.010976	0.050756	0	322.55	2.2531e-006	-2.6028e-012	-5.5621e-012	1.947e-011	0	2.3558e-005	-4.1852e-019	13.698	0.001003	0	0	0	0	0	6.8905e-005	0.92018	1	0.0005625	0.0022	0.0005625	0
427.28	0.011066	0.050464	0	322.61	2.2538e-006	-2.0748e-012	-7.2375e-012	2.1319e-011	0	2.4949e-005	-3.407e-019	13.698	0.001003	0	0	0	0	0	6.9072e-005	0.92096	1	0.000564	0.0022	0.000564	0
427.28	0.011155	0.050171	0	322.68	2.2545e-006	-1.5468e-012	-8.9129e-012	2.3167e-011	0	2.634e-005	-2.6288e-019	13.697	0.001003	0	0	0	0	0	6.9239e-005	0.92173	1	0.0005655	0.0022	0.0005655	0
427.27	0.011245	0.049879	0	322.74	2.2552e-006	-1.0188e-012	-1.0588e-011	2.5016e-011	0	2.7731e-005	-1.8506e-019	13.697	0.001003	0	0	0	0	0	6.9406e-005	0.9225	1	0.000567	0.0022	0.000567	0
427.26	0.011335	0.049586	0	322.81	2.2559e-006	-4.9083e-013	-1.2264e-011	2.6864e-011	0	2.9122e-005	-1.0724e-019	13.697	0.001003	0	0	0	0	0	6.9572e-005	0.92328	1	0.0005685	0.0022	0.0005685	0
427.25	0.011425	0.049294	0	322.87	2.2566e-006	3.7147e-014	-1.3939e-011	2.8713e-011	0	3.0513e-005	-2.9427e-020	13.697	0.001003	0	0	0	0	0	6.9739e-005	0.92405	1	0.00057	0.0022	0.00057	0
427.24	0.011515	0.049001	0	322.94	2.2574e-006	5.6515e-013	-1.5615e-011	3.0562e-011	0	3.1904e-005	4.8392e-020	13.696	0.001003	0	0	0	0	0	6.9906e-005	0.92483	1	0.0005715	0.0022	0.0005715	0
427.23	0.011605	0.048709	0	323	2.2581e-006	1.0932e-012	-1.729e-011	3.241e-011	0	3.3295e-005	1.2621e-019	13.696	0.001003	0	0	0	0	0	7.0073e-005	0.9256	1	0.000573	0.0022	0.000573	0
427.22	0.011695	0.048416	0	323.07	2.2588e-006	1.6212e-012	-1.8965e-011	3.4259e-011	0	3.4686e-005	2.0403e-019	13.696	0.001003	0	0	0	0	0	7.0239e-005	0.92638	1	0.0005745	0.0022	0.0005745	0
427.21	0.011785	0.048124	0	323.13	2.2595e-006	2.1492e-012	-2.0641e-011	3.6108e-011	0	3.6077e-005	2.8185e-019	13.695	0.001003	0	0	0	0	0	7.0406e-005	0.92715	1	0.000576	0.0022	0.000576	0
427.2	0.011875	0.047831	0	323.2	2.2602e-006	2.6771e-012	-2.2316e-011	3.7956e-011	0	3.7468e-005	3.5967e-019	13.695	0.001003	0	0	0	0	0	7.0573e-005	0.92793	1	0.0005775	0.0022	0.0005775	0
427.2	0.011982	0.047535	0	323.26	2.2612e-006	2.8736e-012	-2.1279e-011	3.7282e-011	0	3.165e-005	4.3641e-019	13.695	0.001003	0	0	0	0	0	7.0706e-005	0.92855	1	0.000579	0.0022	0.000579	0
427.2	0.01211	0.047235	0	323.34	2.2627e-006	2.6309e-012	-1.6645e-011	3.3263e-011	0	1.6281e-005	5.1175e-019	13.695	0.001003	0	0	0	0	0	7.0793e-005	0.92895	1	0.0005805	0.0022	0.0005805	0
427.2	0.012238	0.046934	0	323.41	2.2641e-006	2.3881e-012	-1.2012e-011	2.9245e-011	0	9.1127e-007	5.8708e-019	13.695	0.001003	0	0	0	0	0	7.0881e-005	0.92936	1	0.000582	0.0022	0.000582	0
427.2	0.012366	0.046633	0	323.48	2.2655e-006	2.1453e-012	-7.3793e-012	2.5227e-011	0	-1.4458e-005	6.6241e-019	13.695	0.001003	0	0	0	0	0	7.0968e-005	0.92977	1	0.0005835	0.0022	0.0005835	0
427.2	0.012495	0.046333	0	323.55	2.267e-006	1.9025e-012	-2.7464e-012	2.1209e-011	0	-2.9827e-005	7.3774e-019	13.695	0.001003	0	0	0	0	0	7.1056e-005	0.93017	1	0.000585	0.0022	0.000585	0
427.2	0.012623	0.046032	0	323.62	2.2684e-006	1.6597e-012	1.8866e-012	1.719e-011	0	-4.5197e-005	8.1307e-019	13.695	0.001003	0	0	0	0	0	7.1144e-005	0.93058	1	0.0005865	0.0022	0.0005865	0
427.21	0.012751	0.045732	0	323.69	2.2698e-006	1.4169e-012	6.5197e-012	1.3172e-011	0	-6.0566e-005	8.884e-019	13.695	0.001003	0	0	0	0	0	7.1231e-005	0.93099	1	0.000588	0.0022	0.000588	0
427.21	0.01288	0.045431	0	323.76	2.2713e-006	1.1741e-012	1.1153e-011	9.1535e-012	0	-7.5936e-005	9.6373e-019	13.695	0.001003	0	0	0	0	0	7.1319e-005	0.9314	1	0.0005895	0.0022	0.0005895	0
427.21	0.013008	0.04513	0	323.83	2.2727e-006	9.3134e-013	1.5786e-011	5.1352e-012	0	-9.1306e-005	1.0391e-018	13.695	0.001003	0	0	0	0	0	7.1406e-005	0.9318	1	0.000591	0.0022	0.000591	0
427.23	0.013129	0.04482	0	323.9	2.2743e-006	7.0752e-013	1.9935e-011	1.567e-012	0	-0.00010441	1.1169e-018	13.696	0.001003	0	0	0	0	0	7.1544e-005	0.93244	1	0.0005925	0.0022	0.0005925	0
427.3	0.013235	0.044487	0	323.98	2.2761e-006	5.2806e-013	2.2953e-011	-9.4774e-013	0	-0.00011219	1.2007e-018	13.698	0.001003	0	0	0	0	0	7.1798e-005	0.93362	1	0.000594	0.0022	0.000594	0
427.37	0.013341	0.044154	0	324.06	2.2779e-006	3.4861e-013	2.5971e-011	-3.4625e-012	0	-0.00011998	1.2844e-018	13.701	0.001003	0	0	0	0	0	7.2052e-005	0.9348	1	0.0005955	0.0022	0.0005955	0
427.45	0.013447	0.043821	0	324.14	2.2797e-006	1.6915e-013	2.8988e-011	-5.9772e-012	0	-0.00012777	1.3682e-018	13.703	0.001003	0	0	0	0	0	7.2306e-005	0.93598	1	0.000597	0.0022	0.000597	0
427.51	0.013572	0.043476	0	324.23	2.2815e-006	1.6646e-014	3.1305e-011	-7.9908e-012	0	-0.0001331	1.4272e-018	13.705	0.001003	0	0	0	0	0	7.2551e-005	0.93712	1	0.0005985	0.0022	0.0005985	0
427.53	0.01381	0.04306	0	324.32	2.2833e-006	2.5759e-014	2.9419e-011	-6.9994e-012	0	-0.00012373	1.3378e-018	13.706	0.001003	0	0	0	0	0	7.2742e-005	0.93801	1	0.0006	0.0022	0.0006	0
427.55	0.014049	0.042643	0	324.41	2.2851e-006	3.4872e-014	2.7532e-011	-6.008e-012	0	-0.00011436	1.2485e-018	13.706	0.001003	0	0	0	0	0	7.2933e-005	0.93889	1	0.0006015	0.0022	0.0006015	0
427.57	0.014287	0.042227	0	324.5	2.2869e-006	4.3986e-014	2.5646e-011	-5.0165e-012	0	-0.00010499	1.1591e-018	13.707	0.001003	0	0	0	0	0	7.3124e-005	0.93978	1	0.000603	0.0022	0.000603	0
427.59	0.014526	0.04181	0	324.59	2.2887e-006	5.3099e-014	2.376e-011	-4.0251e-012	0	-9.5614e-005	1.0697e-018	13.707	0.001003	0	0	0	0	0	7.3315e-005	0.94067	1	0.0006045	0.0022	0.0006045	0
427.61	0.014764	0.041394	0	324.68	2.2906e-006	6.2212e-014	2.1873e-011	-3.0336e-012	0	-8.6241e-005	9.8032e-019	13.708	0.001003	0	0	0	0	0	7.3506e-005	0.94156	1	0.000606	0.0022	0.000606	0
427.63	0.015003	0.040978	0	324.77	2.2924e-006	7.1326e-014	1.9987e-011	-2.0421e-012	0	-7.6869e-005	8.9095e-019	13.709	0.001003	0	0	0	0	0	7.3697e-005	0.94244	1	0.0006075	0.0022	0.0006075	0
427.64	0.015242	0.040561	0	324.86	2.2942e-006	8.0438e-014	1.8101e-011	-1.0507e-012	0	-6.7497e-005	8.0157e-019	13.709	0.001003	0	0	0	0	0	7.3888e-005	0.94333	1	0.000609	0.0022	0.000609	0
427.66	0.01548	0.040145	0	324.95	2.296e-006	8.9552e-014	1.6214e-011	-5.926e-014	0	-5.8125e-005	7.122e-019	13.71	0.001003	0	0	0	0	0	7.4079e-005	0.94422	1	0.0006105	0.0022	0.0006105	0
427.68	0.015719	0.039728	0	325.04	2.2978e-006	9.8665e-014	1.4328e-011	9.322e-013	0	-4.8753e-005	6.2282e-019	13.711	0.001003	0	0	0	0	0	7.427e-005	0.94511	1	0.000612	0.0022	0.000612	0
427.7	0.015957	0.039312	0	325.13	2.2996e-006	1.0778e-013	1.2442e-011	1.9237e-012	0	-3.9381e-005	5.3344e-019	13.711	0.001003	0	0	0	0	0	7.4461e-005	0.94599	1	0.0006135	0.0022	0.0006135	0
427.72	0.016196	0.038895	0	325.22	2.3014e-006	1.1689e-013	1.0555e-011	2.9151e-012	0	-3.0009e-005	4.4407e-019	13.712	0.001003	0	0	0	0	0	7.4652e-005	0.94688	1	0.000615	0.0022	0.000615	0
427.75	0.01644	0.03847	0	325.31	2.3032e-006	1.2824e-013	8.4397e-012	3.9798e-012	0	-1.9425e-005	3.5709e-019	13.713	0.001003	0	0	0	0	0	7.4852e-005	0.94781	1	0.0006165	0.0022	0.0006165	0
427.78	0.016708	0.038012	0	325.41	2.3046e-006	1.474e-013	5.5216e-012	5.3007e-012	0	-4.5973e-006	2.7847e-019	13.714	0.001003	0	0	0	0	0	7.5084e-005	0.94889	1	0.000618	0.0022	0.000618	0
427.82	0.016975	0.037555	0	325.5	2.3061e-006	1.6656e-013	2.6035e-012	6.6216e-012	0	1.023e-005	1.9985e-019	13.715	0.001003	0	0	0	0	0	7.5316e-005	0.94997	1	0.0006195	0.0022	0.0006195	0
427.86	0.017242	0.037098	0	325.6	2.3076e-006	1.8572e-013	-3.1458e-013	7.9426e-012	0	2.5057e-005	1.2124e-019	13.716	0.001003	0	0	0	0	0	7.5548e-005	0.95105	1	0.000621	0.0022	0.000621	0
427.85	0.017657	0.03659	0	325.69	2.3084e-006	1.9779e-013	6.3532e-013	7.6844e-012	0	2.0057e-005	6.589e-020	13.716	0.001003	0	0	0	0	0	7.5637e-005	0.95146	1	0.0006225	0.0022	0.0006225	0
427.88	0.018069	0.036065	0	325.79	2.31e-006	2.1156e-013	1.2966e-012	7.3226e-012	0	1.6459e-005	5.1891e-020	13.717	0.001003	0	0	0	0	0	7.5866e-005	0.95252	1	0.000624	0.0022	0.000624	0
427.92	0.018471	0.035535	0	325.89	2.3119e-006	2.265e-013	1.5967e-012	7.0153e-012	0	1.468e-005	5.3806e-020	13.718	0.001003	0	0	0	0	0	7.6162e-005	0.9539	1	0.0006255	0.0022	0.0006255	0
427.97	0.018873	0.035005	0	325.99	2.3139e-006	2.4143e-013	1.8968e-012	6.7081e-012	0	1.2901e-005	5.5722e-020	13.72	0.001003	0	0	0	0	0	7.6458e-005	0.95527	1	0.000627	0.0022	0.000627	0
428.01	0.019275	0.034475	0	326.09	2.3158e-006	2.5636e-013	2.197e-012	6.4008e-012	0	1.1121e-005	5.7638e-020	13.721	0.001003	0	0	0	0	0	7.6754e-005	0.95665	1	0.0006285	0.0022	0.0006285	0
428.06	0.019677	0.033945	0	326.2	2.3177e-006	2.7129e-013	2.4971e-012	6.0935e-012	0	9.342e-006	5.9554e-020	13.723	0.001003	0	0	0	0	0	7.705e-005	0.95802	1	0.00063	0.0022	0.00063	0
428.1	0.020079	0.033416	0	326.3	2.3196e-006	2.8622e-013	2.7972e-012	5.7862e-012	0	7.5627e-006	6.1469e-020	13.724	0.001003	0	0	0	0	0	7.7346e-005	0.9594	1	0.0006315	0.0022	0.0006315	0
428.15	0.020481	0.032886	0	326.4	2.3215e-006	3.0115e-013	3.0974e-012	5.479e-012	0	5.7834e-006	6.3385e-020	13.725	0.001003	0	0	0	0	0	7.7642e-005	0.96077	1	0.000633	0.0022	0.000633	0
428.2	0.020883	0.032356	0	326.51	2.3235e-006	3.1608e-013	3.3975e-012	5.1717e-012	0	4.0041e-006	6.5301e-020	13.727	0.001003	0	0	0	0	0	7.7937e-005	0.96215	1	0.0006345	0.0022	0.0006345	0
428.24	0.021285	0.031826	0	326.61	2.3254e-006	3.3101e-013	3.6976e-012	4.8644e-012	0	2.2248e-006	6.7216e-020	13.728	0.001003	0	0	0	0	0	7.8233e-005	0.96352	1	0.000636	0.0022	0.000636	0
428.29	0.021688	0.031296	0	326.71	2.3273e-006	3.4594e-013	3.9978e-012	4.5571e-012	0	4.4544e-007	6.9132e-020	13.73	0.001003	0	0	0	0	0	7.8529e-005	0.9649	1	0.0006375	0.0022	0.0006375	0
428.33	0.02209	0.030767	0	326.81	2.3292e-006	3.6087e-013	4.2979e-012	4.2499e-012	0	-1.3338e-006	7.1048e-020	13.731	0.001003	0	0	0	0	0	7.8825e-005	0.96627	1	0.000639	0.0022	0.000639	0
428.38	0.022492	0.030237	0	326.92	2.3311e-006	3.758e-013	4.598e-012	3.9426e-012	0	-3.1131e-006	7.2963e-020	13.733	0.001003	0	0	0	0	0	7.9121e-005	0.96765	1	0.0006405	0.0022	0.0006405	0
428.42	0.022894	0.029707	0	327.02	2.3331e-006	3.9074e-013	4.8982e-012	3.6353e-012	0	-4.8924e-006	7.4879e-020	13.734	0.001003	0	0	0	0	0	7.9417e-005	0.96902	1	0.000642	0.0022	0.000642	0
428.47	0.023296	0.029177	0	327.12	2.335e-006	4.0567e-013	5.1983e-012	3.328e-012	0	-6.6718e-006	7.6795e-020	13.736	0.001003	0	0	0	0	0	7.9713e-005	0.9704	1	0.0006435	0.0022	0.0006435	0
428.51	0.023698	0.028647	0	327.22	2.3369e-006	4.206e-013	5.4984e-012	3.0208e-012	0	-8.4511e-006	7.871e-020	13.737	0.001003	0	0	0	0	0	8.0009e-005	0.97177	1	0.000645	0.0022	0.000645	0
428.56	0.0241	0.028117	0	327.33	2.3388e-006	4.3553e-013	5.7985e-012	2.7135e-012	0	-1.023e-005	8.0626e-020	13.739	0.001003	0	0	0	0	0	8.0305e-005	0.97315	1	0.0006465	0.0022	0.0006465	0
428.62	0.024589	0.027563	0	327.43	2.3407e-006	4.3992e-013	5.8604e-012	2.5521e-012	0	-1.1167e-005	8.4727e-020	13.74	0.001003	0	0	0	0	0	8.0569e-005	0.97438	1	0.000648	0.0022	0.000648	0
428.69	0.025201	0.026973	0	327.52	2.3426e-006	4.294e-013	5.5853e-012	2.5972e-012	0	-1.0913e-005	9.192e-020	13.743	0.001003	0	0	0	0	0	8.0789e-005	0.9754	1	0.0006495	0.0022	0.0006495	0
428.76	0.025813	0.026384	0	327.62	2.3445e-006	4.1887e-013	5.3101e-012	2.6422e-012	0	-1.0658e-005	9.9112e-020	13.745	0.001003	0	0	0	0	0	8.1009e-005	0.97642	1	0.000651	0.0022	0.000651	0
428.83	0.026425	0.025794	0	327.72	2.3464e-006	4.0835e-013	5.0349e-012	2.6873e-012	0	-1.0403e-005	1.0631e-019	13.747	0.001003	0	0	0	0	0	8.1228e-005	0.97744	1	0.0006525	0.0022	0.0006525	0
428.91	0.027037	0.025205	0	327.81	2.3483e-006	3.9783e-013	4.7598e-012	2.7323e-012	0	-1.0148e-005	1.135e-019	13.75	0.001003	0	0	0	0	0	8.1448e-005	0.97846	1	0.000654	0.0022	0.000654	0
428.98	0.027649	0.024615	0	327.91	2.3502e-006	3.8731e-013	4.4846e-012	2.7774e-012	0	-9.8937e-006	1.2069e-019	13.752	0.001003	0	0	0	0	0	8.1668e-005	0.97948	1	0.0006555	0.0022	0.0006555	0
429.05	0.028261	0.024025	0	328.01	2.3521e-006	3.7678e-013	4.2095e-012	2.8224e-012	0	-9.639e-006	1.2788e-019	13.754	0.001003	0	0	0	0	0	8.1888e-005	0.98051	1	0.000657	0.0022	0.000657	0
429.12	0.028873	0.023436	0	328.11	2.354e-006	3.6626e-013	3.9343e-012	2.8675e-012	0	-9.3843e-006	1.3508e-019	13.757	0.001003	0	0	0	0	0	8.2107e-005	0.98153	1	0.0006585	0.0022	0.0006585	0
429.2	0.029485	0.022846	0	328.2	2.3559e-006	3.5574e-013	3.6591e-012	2.9125e-012	0	-9.1295e-006	1.4227e-019	13.759	0.001003	0	0	0	0	0	8.2327e-005	0.98255	1	0.00066	0.0022	0.00066	0
429.27	0.030097	0.022257	0	328.3	2.3578e-006	3.4522e-013	3.384e-012	2.9576e-012	0	-8.8748e-006	1.4946e-019	13.761	0.001003	0	0	0	0	0	8.2547e-005	0.98357	1	0.0006615	0.0022	0.0006615	0
429.34	0.030709	0.021667	0	328.4	2.3597e-006	3.3469e-013	3.1088e-012	3.0026e-012	0	-8.6201e-006	1.5665e-019	13.764	0.001003	0	0	0	0	0	8.2767e-005	0.98459	1	0.000663	0.0022	0.000663	0
429.41	0.031321	0.021077	0	328.49	2.3616e-006	3.2417e-013	2.8336e-012	3.0477e-012	0	-8.3654e-006	1.6385e-019	13.766	0.001003	0	0	0	0	0	8.2986e-005	0.98561	1	0.0006645	0.0022	0.0006645	0
429.49	0.031933	0.020488	0	328.59	2.3635e-006	3.1365e-013	2.5585e-012	3.0927e-012	0	-8.1107e-006	1.7104e-019	13.768	0.001003	0	0	0	0	0	8.3206e-005	0.98663	1	0.000666	0.0022	0.000666	0
429.56	0.032545	0.019898	0	328.69	2.3654e-006	3.0312e-013	2.2833e-012	3.1378e-012	0	-7.8559e-006	1.7823e-019	13.771	0.001003	0	0	0	0	0	8.3426e-005	0.98765	1	0.0006675	0.0022	0.0006675	0
429.61	0.033155	0.019308	0	328.79	2.3674e-006	2.9182e-013	1.906e-012	3.2592e-012	0	-6.8607e-006	1.9175e-019	13.772	0.001003	0	0	0	0	0	8.3661e-005	0.98874	1	0.000669	0.0022	0.000669	0
429.51	0.033745	0.018711	0	328.89	2.37e-006	2.7382e-013	6.5564e-013	4.0326e-012	0	4.6255e-007	2.5937e-019	13.769	0.001003	0	0	0	0	0	8.4024e-005	0.99043	1	0.0006705	0.0022	0.0006705	0
429.41	0.034335	0.018114	0	328.99	2.3725e-006	2.5581e-013	-5.947e-013	4.806e-012	0	7.7858e-006	3.2699e-019	13.766	0.001003	0	0	0	0	0	8.4388e-005	0.99212	1	0.000672	0.0022	0.000672	0
429.31	0.034925	0.017516	0	329.1	2.3751e-006	2.3781e-013	-1.845e-012	5.5794e-012	0	1.5109e-005	3.946e-019	13.763	0.001003	0	0	0	0	0	8.4751e-005	0.99381	1	0.0006735	0.0022	0.0006735	0
429.21	0.035514	0.016919	0	329.2	2.3776e-006	2.1981e-013	-3.0954e-012	6.3528e-012	0	2.2432e-005	4.6222e-019	13.76	0.001003	0	0	0	0	0	8.5114e-005	0.9955	1	0.000675	0.0022	0.000675	0
429.15	0.03616	0.016311	0	329.3	2.3802e-006	2.0836e-013	-3.8996e-012	6.7922e-012	0	2.67e-005	5.095e-019	13.758	0.001003	0	0	0	0	0	8.5466e-005	0.99713	1	0.0006765	0.0022	0.0006765	0
429.21	0.036993	0.015665	0	329.39	2.3829e-006	2.1909e-013	-3.1937e-012	6.1012e-012	0	2.0624e-005	4.8796e-019	13.759	0.001003	0	0	0	0	0	8.5777e-005	0.99858	1	0.000678	0.0022	0.000678	0
429.26	0.037827	0.015018	0	329.49	2.3856e-006	2.2982e-013	-2.4878e-012	5.4101e-012	0	1.4548e-005	4.6642e-019	13.761	0.001003	0	0	0	0	0	8.6088e-005	1	1	0.0006795	0.0022	0.0006795	0
429.32	0.03866	0.014372	0	329.58	2.3883e-006	2.4055e-013	-1.782e-012	4.7191e-012	0	8.4715e-006	4.4488e-019	13.763	0.001003	0	0	0	0	0	8.6399e-005	1.0015	1	0.000681	0.0022	0.000681	0
429.37	0.039494	0.013726	0	329.67	2.391e-006	2.5128e-013	-1.0761e-012	4.0281e-012	0	2.3954e-006	4.2334e-019	13.765	0.001003	0	0	0	0	0	8.671e-005	1.0029	1	0.0006825	0.0022	0.0006825	0
429.43	0.040327	0.01308	0	329.77	2.3937e-006	2.6201e-013	-3.7021e-013	3.3371e-012	0	-3.6807e-006	4.018e-019	13.766	0.001003	0	0	0	0	0	8.7021e-005	1.0044	1	0.000684	0.0022	0.000684	0
429.44	0.041235	0.012372	0	329.85	2.3957e-006	2.6363e-013	-2.7841e-013	3.1106e-012	0	-4.3535e-006	4.0425e-019	13.767	0.001003	0	0	0	0	0	8.7304e-005	1.0057	1	0.0006855	0.0022	0.0006855	0
429.44	0.042167	0.011645	0	329.94	2.3973e-006	2.6225e-013	-3.8841e-013	3.0367e-012	0	-3.2506e-006	4.1458e-019	13.767	0.001003	0	0	0	0	0	8.7578e-005	1.0069	1	0.000687	0.0022	0.000687	0
429.43	0.043099	0.010917	0	330.02	2.399e-006	2.6087e-013	-4.9841e-013	2.9628e-012	0	-2.1478e-006	4.2492e-019	13.767	0.001003	0	0	0	0	0	8.7852e-005	1.0082	1	0.0006885	0.0022	0.0006885	0
429.43	0.044031	0.01019	0	330.1	2.4007e-006	2.5948e-013	-6.084e-013	2.8889e-012	0	-1.0449e-006	4.3525e-019	13.766	0.001003	0	0	0	0	0	8.8126e-005	1.0095	1	0.00069	0.0022	0.00069	0
429.43	0.044963	0.0094622	0	330.19	2.4023e-006	2.581e-013	-7.184e-013	2.8151e-012	0	5.7933e-008	4.4558e-019	13.766	0.001003	0	0	0	0	0	8.84e-005	1.0108	1	0.0006915	0.0022	0.0006915	0
429.42	0.045894	0.0087347	0	330.27	2.404e-006	2.5672e-013	-8.2839e-013	2.7412e-012	0	1.1607e-006	4.5592e-019	13.766	0.001003	0	0	0	0	0	8.8674e-005	1.012	1	0.000693	0.0022	0.000693	0
429.42	0.046826	0.0080071	0	330.35	2.4057e-006	2.5534e-013	-9.3839e-013	2.6673e-012	0	2.2636e-006	4.6625e-019	13.766	0.001003	0	0	0	0	0	8.8948e-005	1.0133	1	0.0006945	0.0022	0.0006945	0
