"Iteration","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Heat","Linear_Solver_Iterations","CFL_Number","Time(min)"
        8995, -3.99990609e+03, 0.00000000e+00, 0.00000000e+00, -1.02290995e+01, 0.0000000000, 6115.8172779085, 7.6496178592
        8996, -3.99991120e+03, 0.00000000e+00, 0.00000000e+00, -1.02273972e+01, 0.0000000000, 6073.3431559635, 7.6504174034
        8997, -3.99991168e+03, 0.00000000e+00, 0.00000000e+00, -1.02332615e+01, 0.0000000000, 6049.5852219410, 7.6512218314
        8998, -3.99990775e+03, 0.00000000e+00, 0.00000000e+00, -1.02340190e+01, 0.0000000000, 6115.2891828630, 7.6520282151
        8999, -3.99990922e+03, 0.00000000e+00, 0.00000000e+00, -1.02299513e+01, 0.0000000000, 6123.8279167507, 7.6528300994
        9000, -3.99991300e+03, 0.00000000e+00, 0.00000000e+00, -1.02314648e+01, 0.0000000000, 6066.7391170354, 7.6536315210
        9001, -3.99991088e+03, 0.00000000e+00, 0.00000000e+00, -1.02357334e+01, 0.0000000000, 6083.6766753833, 7.6545736542
        9002, -3.99990856e+03, 0.00000000e+00, 0.00000000e+00, -1.02336934e+01, 0.0000000000, 6131.7019268752, 7.6553770972
        9003, -3.99991164e+03, 0.00000000e+00, 0.00000000e+00, -1.02309888e+01, 0.0000000000, 6102.9668029706, 7.6561780365
        9004, -3.99991343e+03, 0.00000000e+00, 0.00000000e+00, -1.02344785e+01, 0.0000000000, 6065.0774816206, 7.6569771693
        9005, -3.99991025e+03, 0.00000000e+00, 0.00000000e+00, -1.02365046e+01, 0.0000000000, 6104.1916014642, 7.6577811075
        9006, -3.99990971e+03, 0.00000000e+00, 0.00000000e+00, -1.02331678e+01, 0.0000000000, 6127.0156832027, 7.6585849588
        9007, -3.99991336e+03, 0.00000000e+00, 0.00000000e+00, -1.02323748e+01, 0.0000000000, 6080.1213995309, 7.6593892227
        9008, -3.99991417e+03, 0.00000000e+00, 0.00000000e+00, -1.02367786e+01, 0.0000000000, 6069.0290334141, 7.6601879584
        9009, -3.99991048e+03, 0.00000000e+00, 0.00000000e+00, -1.02377899e+01, 0.0000000000, 6118.4616016067, 7.6609900628
        9010, -3.99991091e+03, 0.00000000e+00, 0.00000000e+00, -1.02337610e+01, 0.0000000000, 6129.8706379447, 7.6617904278
        9011, -3.99991590e+03, 0.00000000e+00, 0.00000000e+00, -1.02341959e+01, 0.0000000000, 6073.2679519568, 7.6625944136
        9012, -3.99991348e+03, 0.00000000e+00, 0.00000000e+00, -1.02398120e+01, 0.0000000000, 6078.1352655464, 7.6633991705
        9013, -3.99990969e+03, 0.00000000e+00, 0.00000000e+00, -1.02373335e+01, 0.0000000000, 6141.3405667173, 7.6641995716
        9014, -3.99991407e+03, 0.00000000e+00, 0.00000000e+00, -1.02330225e+01, 0.0000000000, 6106.3925664319, 7.6650029194
        9015, -3.99991693e+03, 0.00000000e+00, 0.00000000e+00, -1.02381213e+01, 0.0000000000, 6046.0772637654, 7.6658070768
        9016, -3.99991203e+03, 0.00000000e+00, 0.00000000e+00, -1.02412156e+01, 0.0000000000, 6103.1322341977, 7.6666101774
        9017, -3.99991117e+03, 0.00000000e+00, 0.00000000e+00, -1.02361687e+01, 0.0000000000, 6138.0190501775, 7.6674162057
        9018, -3.99991719e+03, 0.00000000e+00, 0.00000000e+00, -1.02349236e+01, 0.0000000000, 6067.1018550277, 7.6682195543
        9019, -3.99991627e+03, 0.00000000e+00, 0.00000000e+00, -1.02418575e+01, 0.0000000000, 6049.7325628209, 7.6690230188
        9020, -3.99991148e+03, 0.00000000e+00, 0.00000000e+00, -1.02410448e+01, 0.0000000000, 6127.4993094000, 7.6698257695
        9021, -3.99991534e+03, 0.00000000e+00, 0.00000000e+00, -1.02359225e+01, 0.0000000000, 6116.0435600062, 7.6706291007
        9022, -3.99991937e+03, 0.00000000e+00, 0.00000000e+00, -1.02403936e+01, 0.0000000000, 6044.3313562833, 7.6714312973
        9023, -3.99991529e+03, 0.00000000e+00, 0.00000000e+00, -1.02450106e+01, 0.0000000000, 6094.3191885566, 7.6722303488
        9024, -3.99991398e+03, 0.00000000e+00, 0.00000000e+00, -1.02410775e+01, 0.0000000000, 6146.3714541867, 7.6730355516
        9025, -3.99991873e+03, 0.00000000e+00, 0.00000000e+00, -1.02392884e+01, 0.0000000000, 6090.9594438380, 7.6738369911
        9026, -3.99991913e+03, 0.00000000e+00, 0.00000000e+00, -1.02448876e+01, 0.0000000000, 6065.9180587822, 7.6746356215
        9027, -3.99991546e+03, 0.00000000e+00, 0.00000000e+00, -1.02456213e+01, 0.0000000000, 6128.8066833837, 7.6754384332
        9028, -3.99991681e+03, 0.00000000e+00, 0.00000000e+00, -1.02416415e+01, 0.0000000000, 6137.0958132449, 7.6762408135
        9029, -3.99992045e+03, 0.00000000e+00, 0.00000000e+00, -1.02430571e+01, 0.0000000000, 6081.1132579761, 7.6770443217
        9030, -3.99991832e+03, 0.00000000e+00, 0.00000000e+00, -1.02473092e+01, 0.0000000000, 6096.9910663568, 7.6778478407
        9031, -3.99991562e+03, 0.00000000e+00, 0.00000000e+00, -1.02450458e+01, 0.0000000000, 6144.9338124512, 7.6786552121
        9032, -3.99991884e+03, 0.00000000e+00, 0.00000000e+00, -1.02417498e+01, 0.0000000000, 6112.9920914769, 7.6794577846
        9033, -3.99992149e+03, 0.00000000e+00, 0.00000000e+00, -1.02456398e+01, 0.0000000000, 6066.7747335380, 7.6802694348
        9034, -3.99991766e+03, 0.00000000e+00, 0.00000000e+00, -1.02486980e+01, 0.0000000000, 6110.4025630266, 7.6810771610
        9035, -3.99991630e+03, 0.00000000e+00, 0.00000000e+00, -1.02445408e+01, 0.0000000000, 6144.9229784957, 7.6818776433
        9036, -3.99992120e+03, 0.00000000e+00, 0.00000000e+00, -1.02426979e+01, 0.0000000000, 6086.3825588716, 7.6826811521
        9037, -3.99992167e+03, 0.00000000e+00, 0.00000000e+00, -1.02486427e+01, 0.0000000000, 6060.6091820977, 7.6834903460
        9038, -3.99991699e+03, 0.00000000e+00, 0.00000000e+00, -1.02492364e+01, 0.0000000000, 6127.3428647672, 7.6842931716
        9039, -3.99991805e+03, 0.00000000e+00, 0.00000000e+00, -1.02440381e+01, 0.0000000000, 6134.0468695302, 7.6850984771
        9040, -3.99992306e+03, 0.00000000e+00, 0.00000000e+00, -1.02450794e+01, 0.0000000000, 6061.0638436957, 7.6859031583
        9041, -3.99992090e+03, 0.00000000e+00, 0.00000000e+00, -1.02510242e+01, 0.0000000000, 6072.7006591979, 7.6867090226
        9042, -3.99991717e+03, 0.00000000e+00, 0.00000000e+00, -1.02488709e+01, 0.0000000000, 6139.5666903770, 7.6875098061
        9043, -3.99992007e+03, 0.00000000e+00, 0.00000000e+00, -1.02443505e+01, 0.0000000000, 6109.2011518398, 7.6883122171
        9044, -3.99992385e+03, 0.00000000e+00, 0.00000000e+00, -1.02477501e+01, 0.0000000000, 6045.9420020490, 7.6891134629
        9045, -3.99992094e+03, 0.00000000e+00, 0.00000000e+00, -1.02523828e+01, 0.0000000000, 6083.9230212560, 7.6899196335
        9046, -3.99991850e+03, 0.00000000e+00, 0.00000000e+00, -1.02493873e+01, 0.0000000000, 6136.0631602910, 7.6907264807
        9047, -3.99992267e+03, 0.00000000e+00, 0.00000000e+00, -1.02463352e+01, 0.0000000000, 6093.8867319841, 7.6915311300
        9048, -3.99992558e+03, 0.00000000e+00, 0.00000000e+00, -1.02516024e+01, 0.0000000000, 6051.2095710101, 7.6923336392
        9049, -3.99992114e+03, 0.00000000e+00, 0.00000000e+00, -1.02550765e+01, 0.0000000000, 6110.2075966972, 7.6931369743
        9050, -3.99992044e+03, 0.00000000e+00, 0.00000000e+00, -1.02503709e+01, 0.0000000000, 6149.4361717835, 7.6939460728
        9051, -3.99992626e+03, 0.00000000e+00, 0.00000000e+00, -1.02492608e+01, 0.0000000000, 6083.1664209330, 7.6947517661
        9052, -3.99992699e+03, 0.00000000e+00, 0.00000000e+00, -1.02567520e+01, 0.0000000000, 6067.6370793282, 7.6955544241
        9053, -3.99992172e+03, 0.00000000e+00, 0.00000000e+00, -1.02578290e+01, 0.0000000000, 6151.9459801850, 7.6963633528
        9054, -3.99992297e+03, 0.00000000e+00, 0.00000000e+00, -1.02516993e+01, 0.0000000000, 6164.1631041619, 7.6971669718
        9055, -3.99992886e+03, 0.00000000e+00, 0.00000000e+00, -1.02528573e+01, 0.0000000000, 6077.7724969049, 7.6979718217
        9056, -3.99992626e+03, 0.00000000e+00, 0.00000000e+00, -1.02601204e+01, 0.0000000000, 6090.7505207339, 7.6988171881
        9057, -3.99992151e+03, 0.00000000e+00, 0.00000000e+00, -1.02573721e+01, 0.0000000000, 6172.7876677698, 7.6996330787
        9058, -3.99992547e+03, 0.00000000e+00, 0.00000000e+00, -1.02513411e+01, 0.0000000000, 6133.8484199584, 7.7004599560
        9059, -3.99993000e+03, 0.00000000e+00, 0.00000000e+00, -1.02561389e+01, 0.0000000000, 6049.2562634940, 7.7012940837
        9060, -3.99992535e+03, 0.00000000e+00, 0.00000000e+00, -1.02615866e+01, 0.0000000000, 6102.9563179222, 7.7021010803
        9061, -3.99992254e+03, 0.00000000e+00, 0.00000000e+00, -1.02566243e+01, 0.0000000000, 6164.5075372765, 7.7029095174
        9062, -3.99992798e+03, 0.00000000e+00, 0.00000000e+00, -1.02527085e+01, 0.0000000000, 6094.4720682416, 7.7037167677
        9063, -3.99993017e+03, 0.00000000e+00, 0.00000000e+00, -1.02595265e+01, 0.0000000000, 6039.7682025474, 7.7045205286
        9064, -3.99992524e+03, 0.00000000e+00, 0.00000000e+00, -1.02623365e+01, 0.0000000000, 6116.1021147742, 7.7053276580
        9065, -3.99992443e+03, 0.00000000e+00, 0.00000000e+00, -1.02568881e+01, 0.0000000000, 6147.8414143659, 7.7061448433
        9066, -3.99992939e+03, 0.00000000e+00, 0.00000000e+00, -1.02554023e+01, 0.0000000000, 6071.1966892274, 7.7069571196
        9067, -3.99992988e+03, 0.00000000e+00, 0.00000000e+00, -1.02616174e+01, 0.0000000000, 6050.4610026328, 7.7077616165
        9068, -3.99992525e+03, 0.00000000e+00, 0.00000000e+00, -1.02623461e+01, 0.0000000000, 6120.1290267594, 7.7085705242
        9069, -3.99992570e+03, 0.00000000e+00, 0.00000000e+00, -1.02569856e+01, 0.0000000000, 6128.3492988609, 7.7093839938
        9070, -3.99993098e+03, 0.00000000e+00, 0.00000000e+00, -1.02572501e+01, 0.0000000000, 6053.1731057856, 7.7101928794
        9071, -3.99993081e+03, 0.00000000e+00, 0.00000000e+00, -1.02641255e+01, 0.0000000000, 6056.1227376970, 7.7109943707
        9072, -3.99992568e+03, 0.00000000e+00, 0.00000000e+00, -1.02639651e+01, 0.0000000000, 6133.3106973783, 7.7117987555
        9073, -3.99992766e+03, 0.00000000e+00, 0.00000000e+00, -1.02579309e+01, 0.0000000000, 6131.0454493052, 7.7126102742
        9074, -3.99993344e+03, 0.00000000e+00, 0.00000000e+00, -1.02602305e+01, 0.0000000000, 6046.4492621982, 7.7134185831
        9075, -3.99993030e+03, 0.00000000e+00, 0.00000000e+00, -1.02673207e+01, 0.0000000000, 6072.1157404612, 7.7142203242
        9076, -3.99992672e+03, 0.00000000e+00, 0.00000000e+00, -1.02642089e+01, 0.0000000000, 6151.9413345321, 7.7150254704
        9077, -3.99993167e+03, 0.00000000e+00, 0.00000000e+00, -1.02596893e+01, 0.0000000000, 6108.0194427728, 7.7158319299
        9078, -3.99993510e+03, 0.00000000e+00, 0.00000000e+00, -1.02660422e+01, 0.0000000000, 6044.7844471739, 7.7166378476
        9079, -3.99993020e+03, 0.00000000e+00, 0.00000000e+00, -1.02703251e+01, 0.0000000000, 6115.9392956666, 7.7174404933
        9080, -3.99992916e+03, 0.00000000e+00, 0.00000000e+00, -1.02649689e+01, 0.0000000000, 6164.3806297029, 7.7182429957
        9081, -3.99993453e+03, 0.00000000e+00, 0.00000000e+00, -1.02631747e+01, 0.0000000000, 6088.8219744297, 7.7190423176
        9082, -3.99993456e+03, 0.00000000e+00, 0.00000000e+00, -1.02699649e+01, 0.0000000000, 6063.7196874472, 7.7198447963
        9083, -3.99992986e+03, 0.00000000e+00, 0.00000000e+00, -1.02702001e+01, 0.0000000000, 6140.0404515575, 7.7206540852
        9084, -3.99993122e+03, 0.00000000e+00, 0.00000000e+00, -1.02645953e+01, 0.0000000000, 6142.7013542593, 7.7214586244
        9085, -3.99993623e+03, 0.00000000e+00, 0.00000000e+00, -1.02659924e+01, 0.0000000000, 6063.9353139108, 7.7222607940
        9086, -3.99993466e+03, 0.00000000e+00, 0.00000000e+00, -1.02724821e+01, 0.0000000000, 6079.5620004971, 7.7230591422
        9087, -3.99993050e+03, 0.00000000e+00, 0.00000000e+00, -1.02708707e+01, 0.0000000000, 6152.6757235393, 7.7238575352
        9088, -3.99993346e+03, 0.00000000e+00, 0.00000000e+00, -1.02656141e+01, 0.0000000000, 6129.8893612750, 7.7246595287
        9089, -3.99993781e+03, 0.00000000e+00, 0.00000000e+00, -1.02692995e+01, 0.0000000000, 6056.1414644848, 7.7254601994
        9090, -3.99993402e+03, 0.00000000e+00, 0.00000000e+00, -1.02747473e+01, 0.0000000000, 6097.3956595714, 7.7262635640
        9091, -3.99993111e+03, 0.00000000e+00, 0.00000000e+00, -1.02705650e+01, 0.0000000000, 6158.8923267983, 7.7270702730
        9092, -3.99993563e+03, 0.00000000e+00, 0.00000000e+00, -1.02665499e+01, 0.0000000000, 6099.8662231550, 7.7278706753
        9093, -3.99993763e+03, 0.00000000e+00, 0.00000000e+00, -1.02722165e+01, 0.0000000000, 6043.7315378641, 7.7286717608
        9094, -3.99993276e+03, 0.00000000e+00, 0.00000000e+00, -1.02745525e+01, 0.0000000000, 6107.1481027186, 7.7294683066
        9095, -3.99993220e+03, 0.00000000e+00, 0.00000000e+00, -1.02690415e+01, 0.0000000000, 6133.4846900118, 7.7302697825
        9096, -3.99993719e+03, 0.00000000e+00, 0.00000000e+00, -1.02679694e+01, 0.0000000000, 6056.1445071359, 7.7310689402
        9097, -3.99993714e+03, 0.00000000e+00, 0.00000000e+00, -1.02742853e+01, 0.0000000000, 6041.2137492148, 7.7318691503
        9098, -3.99993327e+03, 0.00000000e+00, 0.00000000e+00, -1.02745438e+01, 0.0000000000, 6111.9089743411, 7.7326677827
        9099, -3.99993426e+03, 0.00000000e+00, 0.00000000e+00, -1.02699668e+01, 0.0000000000, 6114.8196045059, 7.7334696004
        9100, -3.99993844e+03, 0.00000000e+00, 0.00000000e+00, -1.02710079e+01, 0.0000000000, 6050.7152510715, 7.7342725400
        9101, -3.99993743e+03, 0.00000000e+00, 0.00000000e+00, -1.02764753e+01, 0.0000000000, 6062.3306052644, 7.7351731429
        9102, -3.99993482e+03, 0.00000000e+00, 0.00000000e+00, -1.02757461e+01, 0.0000000000, 6123.6945794664, 7.7359806847
        9103, -3.99993721e+03, 0.00000000e+00, 0.00000000e+00, -1.02726057e+01, 0.0000000000, 6113.4210970211, 7.7367833957
        9104, -3.99994064e+03, 0.00000000e+00, 0.00000000e+00, -1.02757284e+01, 0.0000000000, 6069.3744420004, 7.7375973403
        9105, -3.99993847e+03, 0.00000000e+00, 0.00000000e+00, -1.02803706e+01, 0.0000000000, 6104.3875587347, 7.7384014425
        9106, -3.99993625e+03, 0.00000000e+00, 0.00000000e+00, -1.02779916e+01, 0.0000000000, 6156.8108795892, 7.7392040792
        9107, -3.99993920e+03, 0.00000000e+00, 0.00000000e+00, -1.02749225e+01, 0.0000000000, 6123.1766224358, 7.7400168749
        9108, -3.99994133e+03, 0.00000000e+00, 0.00000000e+00, -1.02787028e+01, 0.0000000000, 6080.0580433615, 7.7408194075
        9109, -3.99993866e+03, 0.00000000e+00, 0.00000000e+00, -1.02816432e+01, 0.0000000000, 6122.5449097898, 7.7416221254
        9110, -3.99993794e+03, 0.00000000e+00, 0.00000000e+00, -1.02785809e+01, 0.0000000000, 6155.7969014005, 7.7424252484
        9111, -3.99994094e+03, 0.00000000e+00, 0.00000000e+00, -1.02773843e+01, 0.0000000000, 6112.5431872965, 7.7432266563
        9112, -3.99994178e+03, 0.00000000e+00, 0.00000000e+00, -1.02813810e+01, 0.0000000000, 6095.7252066809, 7.7440313168
        9113, -3.99993904e+03, 0.00000000e+00, 0.00000000e+00, -1.02826440e+01, 0.0000000000, 6140.7683561891, 7.7448353102
        9114, -3.99993985e+03, 0.00000000e+00, 0.00000000e+00, -1.02793402e+01, 0.0000000000, 6155.0722214861, 7.7456421188
        9115, -3.99994303e+03, 0.00000000e+00, 0.00000000e+00, -1.02802949e+01, 0.0000000000, 6108.4261570709, 7.7464449937
        9116, -3.99994150e+03, 0.00000000e+00, 0.00000000e+00, -1.02845295e+01, 0.0000000000, 6119.1785582497, 7.7472510269
        9117, -3.99993955e+03, 0.00000000e+00, 0.00000000e+00, -1.02829260e+01, 0.0000000000, 6167.0973344699, 7.7480545051
        9118, -3.99994151e+03, 0.00000000e+00, 0.00000000e+00, -1.02802532e+01, 0.0000000000, 6144.3689071011, 7.7488745742
        9119, -3.99994301e+03, 0.00000000e+00, 0.00000000e+00, -1.02826983e+01, 0.0000000000, 6106.6697326620, 7.7497021080
        9120, -3.99994096e+03, 0.00000000e+00, 0.00000000e+00, -1.02847639e+01, 0.0000000000, 6134.2372779153, 7.7505068127
        9121, -3.99994027e+03, 0.00000000e+00, 0.00000000e+00, -1.02823410e+01, 0.0000000000, 6157.6221066163, 7.7513064707
        9122, -3.99994223e+03, 0.00000000e+00, 0.00000000e+00, -1.02812261e+01, 0.0000000000, 6123.3643602526, 7.7521107758
        9123, -3.99994248e+03, 0.00000000e+00, 0.00000000e+00, -1.02837362e+01, 0.0000000000, 6107.6650080555, 7.7529144062
        9124, -3.99994095e+03, 0.00000000e+00, 0.00000000e+00, -1.02842770e+01, 0.0000000000, 6135.9713667597, 7.7537147238
        9125, -3.99994139e+03, 0.00000000e+00, 0.00000000e+00, -1.02824196e+01, 0.0000000000, 6142.0867686712, 7.7545141357
        9126, -3.99994329e+03, 0.00000000e+00, 0.00000000e+00, -1.02829383e+01, 0.0000000000, 6115.8738844931, 7.7553175756
        9127, -3.99994300e+03, 0.00000000e+00, 0.00000000e+00, -1.02855561e+01, 0.0000000000, 6121.7204050363, 7.7561212525
        9128, -3.99994234e+03, 0.00000000e+00, 0.00000000e+00, -1.02855610e+01, 0.0000000000, 6151.3119616103, 7.7569239400
        9129, -3.99994339e+03, 0.00000000e+00, 0.00000000e+00, -1.02847916e+01, 0.0000000000, 6151.3671362970, 7.7577213819
        9130, -3.99994464e+03, 0.00000000e+00, 0.00000000e+00, -1.02862797e+01, 0.0000000000, 6140.4796388736, 7.7585214642
        9131, -3.99994435e+03, 0.00000000e+00, 0.00000000e+00, -1.02882099e+01, 0.0000000000, 6157.3347634972, 7.7593227859
        9132, -3.99994418e+03, 0.00000000e+00, 0.00000000e+00, -1.02880726e+01, 0.0000000000, 6179.2664548127, 7.7601276810
        9133, -3.99994494e+03, 0.00000000e+00, 0.00000000e+00, -1.02878373e+01, 0.0000000000, 6177.3122775221, 7.7609293555
        9134, -3.99994539e+03, 0.00000000e+00, 0.00000000e+00, -1.02888746e+01, 0.0000000000, 6173.9671961122, 7.7617308572
        9135, -3.99994509e+03, 0.00000000e+00, 0.00000000e+00, -1.02896100e+01, 0.0000000000, 6185.7749514303, 7.7625307237
        9136, -3.99994533e+03, 0.00000000e+00, 0.00000000e+00, -1.02892844e+01, 0.0000000000, 6194.1603100182, 7.7633311360
        9137, -3.99994642e+03, 0.00000000e+00, 0.00000000e+00, -1.02896291e+01, 0.0000000000, 6189.5184709862, 7.7641338803
        9138, -3.99994618e+03, 0.00000000e+00, 0.00000000e+00, -1.02912310e+01, 0.0000000000, 6193.4500381910, 7.7649403766
        9139, -3.99994561e+03, 0.00000000e+00, 0.00000000e+00, -1.02909977e+01, 0.0000000000, 6211.7531178528, 7.7657433991
        9140, -3.99994643e+03, 0.00000000e+00, 0.00000000e+00, -1.02901638e+01, 0.0000000000, 6208.4164811756, 7.7665501873
        9141, -3.99994751e+03, 0.00000000e+00, 0.00000000e+00, -1.02913359e+01, 0.0000000000, 6196.5073511166, 7.7673595298
        9142, -3.99994692e+03, 0.00000000e+00, 0.00000000e+00, -1.02930614e+01, 0.0000000000, 6209.9002540904, 7.7681631008
        9143, -3.99994607e+03, 0.00000000e+00, 0.00000000e+00, -1.02923584e+01, 0.0000000000, 6229.6694405769, 7.7689790154
        9144, -3.99994726e+03, 0.00000000e+00, 0.00000000e+00, -1.02910296e+01, 0.0000000000, 6219.5940441542, 7.7697807051
        9145, -3.99994846e+03, 0.00000000e+00, 0.00000000e+00, -1.02927266e+01, 0.0000000000, 6200.5929278408, 7.7705833315
        9146, -3.99994659e+03, 0.00000000e+00, 0.00000000e+00, -1.02945499e+01, 0.0000000000, 6220.0060046225, 7.7713926380
        9147, -3.99994575e+03, 0.00000000e+00, 0.00000000e+00, -1.02919888e+01, 0.0000000000, 6240.9319416934, 7.7721993091
        9148, -3.99994810e+03, 0.00000000e+00, 0.00000000e+00, -1.02905271e+01, 0.0000000000, 6204.2362039413, 7.7730083288
        9149, -3.99994882e+03, 0.00000000e+00, 0.00000000e+00, -1.02939255e+01, 0.0000000000, 6183.3901385077, 7.7738106008
        9150, -3.99994651e+03, 0.00000000e+00, 0.00000000e+00, -1.02952251e+01, 0.0000000000, 6222.2204474141, 7.7746188521
        9151, -3.99994680e+03, 0.00000000e+00, 0.00000000e+00, -1.02920342e+01, 0.0000000000, 6237.1337735084, 7.7754255164
        9152, -3.99994965e+03, 0.00000000e+00, 0.00000000e+00, -1.02921685e+01, 0.0000000000, 6191.4761495698, 7.7762330571
        9153, -3.99994928e+03, 0.00000000e+00, 0.00000000e+00, -1.02964454e+01, 0.0000000000, 6193.0078442496, 7.7770356710
        9154, -3.99994712e+03, 0.00000000e+00, 0.00000000e+00, -1.02963613e+01, 0.0000000000, 6241.9912460961, 7.7778372501
        9155, -3.99994877e+03, 0.00000000e+00, 0.00000000e+00, -1.02931631e+01, 0.0000000000, 6240.7821014747, 7.7786402002
        9156, -3.99995227e+03, 0.00000000e+00, 0.00000000e+00, -1.02954015e+01, 0.0000000000, 6194.9932538249, 7.7794446705
        9157, -3.99995070e+03, 0.00000000e+00, 0.00000000e+00, -1.03009612e+01, 0.0000000000, 6220.5896139785, 7.7802465915
        9158, -3.99994843e+03, 0.00000000e+00, 0.00000000e+00, -1.02991693e+01, 0.0000000000, 6284.6239778101, 7.7810475472
        9159, -3.99995114e+03, 0.00000000e+00, 0.00000000e+00, -1.02953514e+01, 0.0000000000, 6258.7467135614, 7.7818474482
        9160, -3.99995398e+03, 0.00000000e+00, 0.00000000e+00, -1.02992161e+01, 0.0000000000, 6203.9678281201, 7.7826546048
        9161, -3.99995113e+03, 0.00000000e+00, 0.00000000e+00, -1.03038603e+01, 0.0000000000, 6248.2913167115, 7.7834586625
        9162, -3.99994946e+03, 0.00000000e+00, 0.00000000e+00, -1.03000748e+01, 0.0000000000, 6301.9745876557, 7.7842635133
        9163, -3.99995297e+03, 0.00000000e+00, 0.00000000e+00, -1.02968952e+01, 0.0000000000, 6247.2827584558, 7.7850681405
        9164, -3.99995486e+03, 0.00000000e+00, 0.00000000e+00, -1.03021422e+01, 0.0000000000, 6201.7108467407, 7.7858685025
        9165, -3.99995093e+03, 0.00000000e+00, 0.00000000e+00, -1.03053792e+01, 0.0000000000, 6261.9432252837, 7.7866683826
        9166, -3.99995008e+03, 0.00000000e+00, 0.00000000e+00, -1.02998018e+01, 0.0000000000, 6299.3935885102, 7.7874721634
        9167, -3.99995553e+03, 0.00000000e+00, 0.00000000e+00, -1.02976693e+01, 0.0000000000, 6219.0114866317, 7.7882747614
        9168, -3.99995540e+03, 0.00000000e+00, 0.00000000e+00, -1.03061959e+01, 0.0000000000, 6188.5491800667, 7.7890795484
        9169, -3.99995059e+03, 0.00000000e+00, 0.00000000e+00, -1.03066646e+01, 0.0000000000, 6286.5169760253, 7.7898926206
        9170, -3.99995189e+03, 0.00000000e+00, 0.00000000e+00, -1.02994665e+01, 0.0000000000, 6291.9473889361, 7.7906948072
        9171, -3.99995711e+03, 0.00000000e+00, 0.00000000e+00, -1.03006544e+01, 0.0000000000, 6188.5227065604, 7.7915052561
        9172, -3.99995445e+03, 0.00000000e+00, 0.00000000e+00, -1.03087684e+01, 0.0000000000, 6202.0785366565, 7.7923083008
        9173, -3.99994947e+03, 0.00000000e+00, 0.00000000e+00, -1.03055180e+01, 0.0000000000, 6295.4750101133, 7.7931153503
        9174, -3.99995394e+03, 0.00000000e+00, 0.00000000e+00, -1.02974256e+01, 0.0000000000, 6248.5329579978, 7.7939269693
        9175, -3.99995844e+03, 0.00000000e+00, 0.00000000e+00, -1.03039173e+01, 0.0000000000, 6133.1801730586, 7.7947276689
        9176, -3.99995244e+03, 0.00000000e+00, 0.00000000e+00, -1.03105543e+01, 0.0000000000, 6206.9621042583, 7.7955340553
        9177, -3.99995029e+03, 0.00000000e+00, 0.00000000e+00, -1.03029269e+01, 0.0000000000, 6283.3120954432, 7.7963351413
        9178, -3.99995822e+03, 0.00000000e+00, 0.00000000e+00, -1.02984026e+01, 0.0000000000, 6173.9241877374, 7.7971402058
        9179, -3.99995899e+03, 0.00000000e+00, 0.00000000e+00, -1.03105901e+01, 0.0000000000, 6109.9402061776, 7.7979448176
        9180, -3.99995104e+03, 0.00000000e+00, 0.00000000e+00, -1.03120293e+01, 0.0000000000, 6248.6605651449, 7.7987511298
        9181, -3.99995332e+03, 0.00000000e+00, 0.00000000e+00, -1.03009798e+01, 0.0000000000, 6265.2485053699, 7.7995512976
        9182, -3.99996204e+03, 0.00000000e+00, 0.00000000e+00, -1.03032877e+01, 0.0000000000, 6107.8559553375, 7.8003580888
        9183, -3.99995827e+03, 0.00000000e+00, 0.00000000e+00, -1.03165271e+01, 0.0000000000, 6133.8781800571, 7.8011637639
        9184, -3.99995161e+03, 0.00000000e+00, 0.00000000e+00, -1.03123820e+01, 0.0000000000, 6285.3093074756, 7.8019668045
        9185, -3.99995761e+03, 0.00000000e+00, 0.00000000e+00, -1.03016465e+01, 0.0000000000, 6225.6043977478, 7.8027715685
        9186, -3.99996434e+03, 0.00000000e+00, 0.00000000e+00, -1.03104034e+01, 0.0000000000, 6073.5986200114, 7.8035763871
        9187, -3.99995665e+03, 0.00000000e+00, 0.00000000e+00, -1.03199939e+01, 0.0000000000, 6172.3646217810, 7.8043759618
        9188, -3.99995243e+03, 0.00000000e+00, 0.00000000e+00, -1.03105818e+01, 0.0000000000, 6282.3774901836, 7.8051751036
        9189, -3.99996131e+03, 0.00000000e+00, 0.00000000e+00, -1.03026102e+01, 0.0000000000, 6147.6888925966, 7.8059848527
        9190, -3.99996475e+03, 0.00000000e+00, 0.00000000e+00, -1.03162225e+01, 0.0000000000, 6035.8760055742, 7.8067858384
        9191, -3.99995529e+03, 0.00000000e+00, 0.00000000e+00, -1.03207431e+01, 0.0000000000, 6189.1378966539, 7.8075843060
        9192, -3.99995473e+03, 0.00000000e+00, 0.00000000e+00, -1.03087705e+01, 0.0000000000, 6240.8915764020, 7.8083925553
        9193, -3.99996488e+03, 0.00000000e+00, 0.00000000e+00, -1.03062495e+01, 0.0000000000, 6071.1926232133, 7.8091945529
        9194, -3.99996379e+03, 0.00000000e+00, 0.00000000e+00, -1.03214596e+01, 0.0000000000, 6036.0517705058, 7.8099955187
        9195, -3.99995460e+03, 0.00000000e+00, 0.00000000e+00, -1.03202319e+01, 0.0000000000, 6207.5624427558, 7.8107967512
