"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Linear_Solver_Iterations","CFL_Number","Time(min)"
        8155, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76533479e+01, -1.72261456e+01, -1.75293546e+01, -1.09050673e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.4741216558, 6.6499221029
        8156, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76642261e+01, -1.72107528e+01, -1.75171510e+01, -1.09067552e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.0398218279, 6.6507272253
        8157, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76717281e+01, -1.72217068e+01, -1.75214079e+01, -1.09043286e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.3513613744, 6.6515440611
        8158, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76688915e+01, -1.72114960e+01, -1.75229068e+01, -1.09061884e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.1000000000, 6.6523512111
        8159, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76609853e+01, -1.72084796e+01, -1.75251219e+01, -1.09007488e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.4435339166, 6.6531562958
        8160, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76705003e+01, -1.72200941e+01, -1.75209190e+01, -1.09031086e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.1000000000, 6.6539676083
        8161, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76726771e+01, -1.72245135e+01, -1.75247064e+01, -1.09051300e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.5360780938, 6.6547757175
        8162, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76581849e+01, -1.72173111e+01, -1.75261568e+01, -1.09015476e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.9111148613, 6.6555844687
        8163, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76735294e+01, -1.72148015e+01, -1.75172323e+01, -1.09046683e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 100.0821515615, 6.6563950010
        8164, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76722360e+01, -1.72219354e+01, -1.75261227e+01, -1.09059277e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.6591388608, 6.6571981301
        8165, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76634147e+01, -1.72108171e+01, -1.75265384e+01, -1.09020900e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.8929309870, 6.6580266197
        8166, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76697000e+01, -1.72296413e+01, -1.75144962e+01, -1.09099829e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.0052966659, 6.6588362506
        8167, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76710412e+01, -1.72179874e+01, -1.75197603e+01, -1.08999249e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 101.4699152854, 6.6596481512
        8168, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76651885e+01, -1.72275032e+01, -1.75256867e+01, -1.09064848e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.1000000000, 6.6604607473
        8169, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76754393e+01, -1.72170189e+01, -1.75213711e+01, -1.09067658e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 101.3169103434, 6.6612630165
        8170, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76662565e+01, -1.72258317e+01, -1.75264590e+01, -1.09060389e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 101.3693680065, 6.6620752106
        8171, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76628385e+01, -1.72192372e+01, -1.75232512e+01, -1.09067027e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 101.1998605613, 6.6628753453
        8172, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76748425e+01, -1.72256737e+01, -1.75259985e+01, -1.09039320e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 101.3236749902, 6.6636831202
        8173, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76570166e+01, -1.72227860e+01, -1.75257047e+01, -1.09049132e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.6793126233, 6.6644821016
        8174, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76740709e+01, -1.72145339e+01, -1.75176452e+01, -1.09057113e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.8614510240, 6.6652825228
        8175, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76653320e+01, -1.72114928e+01, -1.75179770e+01, -1.09061920e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 101.0098282909, 6.6660871744
        8176, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76626865e+01, -1.72124392e+01, -1.75180622e+01, -1.09047783e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 101.0993262090, 6.6668841166
        8177, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76719085e+01, -1.72222278e+01, -1.75192637e+01, -1.09072327e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.7707471300, 6.6676835230
        8178, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76745935e+01, -1.72272997e+01, -1.75298173e+01, -1.09092014e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 101.2273800877, 6.6684808955
        8179, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76631284e+01, -1.72187268e+01, -1.75256983e+01, -1.09035171e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 101.5951517737, 6.6692892516
        8180, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76646467e+01, -1.72076926e+01, -1.75179546e+01, -1.09001657e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.2740701594, 6.6700892802
        8181, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76751452e+01, -1.72159265e+01, -1.75227842e+01, -1.09022576e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.1000000000, 6.6708906510
        8182, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76670876e+01, -1.72201188e+01, -1.75153941e+01, -1.09026867e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.4864644594, 6.6717087707
        8183, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76724342e+01, -1.72110695e+01, -1.75178390e+01, -1.09034674e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.5659241417, 6.6725137329
        8184, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76622022e+01, -1.72158394e+01, -1.75246039e+01, -1.09018805e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.7106479208, 6.6733242281
        8185, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76564302e+01, -1.72057635e+01, -1.75248520e+01, -1.09045379e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.3433401302, 6.6741314431
        8186, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76687465e+01, -1.72077145e+01, -1.75236289e+01, -1.08984916e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.8357283852, 6.6749402282
        8187, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76603964e+01, -1.72087002e+01, -1.75220891e+01, -1.09025773e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.1000000000, 6.6757419112
        8188, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76586724e+01, -1.72197600e+01, -1.75219744e+01, -1.09072751e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.8562099047, 6.6765414707
        8189, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76608506e+01, -1.72212773e+01, -1.75195945e+01, -1.09050470e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 101.7327825721, 6.6773474803
        8190, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76689818e+01, -1.72199123e+01, -1.75234560e+01, -1.09074278e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 101.2121729429, 6.6781476498
        8191, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76732461e+01, -1.72194973e+01, -1.75236472e+01, -1.09130607e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 101.6570382763, 6.6789534087
        8192, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76689125e+01, -1.72150048e+01, -1.75131223e+01, -1.09111613e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 102.7173252052, 6.6797555965
        8193, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76636330e+01, -1.72123271e+01, -1.75209811e+01, -1.09112168e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 102.2690826357, 6.6805694982
        8194, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76685011e+01, -1.72250764e+01, -1.75281613e+01, -1.09069742e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 102.2795273323, 6.6813711869
        8195, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76695380e+01, -1.72096619e+01, -1.75278431e+01, -1.09076306e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 101.2852300924, 6.6821840968
        8196, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76621667e+01, -1.72186574e+01, -1.75185825e+01, -1.09026455e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 101.4077799649, 6.6829921899
        8197, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76626371e+01, -1.72162332e+01, -1.75205666e+01, -1.09065267e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 100.2504138494, 6.6838004192
        8198, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76735510e+01, -1.72183306e+01, -1.75244726e+01, -1.09023788e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 100.9697248640, 6.6846031400
        8199, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76584001e+01, -1.72217395e+01, -1.75206437e+01, -1.09078055e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 100.0099613640, 6.6854078912
        8200, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76590114e+01, -1.72132627e+01, -1.75147825e+01, -1.09031591e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 101.0147024857, 6.6862086018
        8201, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76637155e+01, -1.72189341e+01, -1.75076873e+01, -1.09141539e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 100.1000000000, 6.6870356016
        8202, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76676582e+01, -1.72190552e+01, -1.75272093e+01, -1.09089181e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 102.1480112634, 6.6878369356
        8203, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76733075e+01, -1.72148356e+01, -1.75174007e+01, -1.09091168e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.9239292565, 6.6886501759
        8204, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76792714e+01, -1.72238454e+01, -1.75151767e+01, -1.09135106e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 100.9608673581, 6.6894494416
        8205, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76686745e+01, -1.72310404e+01, -1.75220347e+01, -1.09100385e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 101.7813325100, 6.6902585021
        8206, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76617955e+01, -1.72181710e+01, -1.75246175e+01, -1.09082300e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 100.9708493756, 6.6910680182
        8207, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76699116e+01, -1.72175379e+01, -1.75319806e+01, -1.09103276e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 100.5512636463, 6.6918776607
        8208, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76737453e+01, -1.72216468e+01, -1.75318776e+01, -1.09095406e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 100.9405307253, 6.6926804752
        8209, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76766423e+01, -1.72270511e+01, -1.75252715e+01, -1.09106534e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 100.7577821390, 6.6934857585
        8210, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76872126e+01, -1.72173732e+01, -1.75225238e+01, -1.09080123e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 100.9645299795, 6.6942909336
        8211, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76774989e+01, -1.72204581e+01, -1.75201797e+01, -1.09033845e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 100.3523942024, 6.6950962935
        8212, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76686868e+01, -1.72121104e+01, -1.75177021e+01, -1.09100309e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 100.1000000000, 6.6959021839
