"Conservative_1"	"Residual_1"	"Points:0"	"Points:1"	"Points:2"
394.9	-7.7542e-016	0.0015231	0.00085522	0
390.7	-6.8824e-016	0.00025737	0.00066396	0
395.02	-5.423e-018	0.0018419	0.00053446	0
395.01	-2.3961e-017	0.0018442	0.00053591	0
395.01	-2.0573e-017	0.0018356	0.00054909	0
395.02	1.0865e-017	0.0018334	0.00054761	0
397.87	-5.5252e-018	0.0012285	0.00033444	0
398.21	8.0544e-018	0.0012112	0.00030839	0
398.05	5.3973e-018	0.0012412	0.00030784	0
393.53	2.1979e-016	0.0011544	0.00098868	0
393.6	5.0245e-016	0.00117	0.00098619	0
393.52	-3.5169e-018	0.00095525	0.00085761	0
393.56	-8.4364e-018	0.00093494	0.0008382	0
393.77	8.0458e-018	0.00096379	0.00082199	0
395.05	-3.7977e-016	0.0016388	0.00077312	0
395.04	4.9827e-016	0.001651	0.00076302	0
395.04	-1.0543e-015	0.0016511	0.00076314	0
395.05	1.8985e-016	0.0016389	0.00077325	0
395.6	3.6702e-018	0.0015858	0.00053611	0
395.7	3.6405e-018	0.001572	0.00051293	0
395.62	1.8465e-018	0.0015992	0.00051889	0
391.77	-3.1421e-018	0.00039061	0.00062632	0
391.93	-6.8524e-018	0.00039523	0.00060014	0
392.01	-1.3798e-018	0.00041117	0.00060595	0
395.12	5.8022e-019	0.0015541	0.00075115	0
395.09	-2.4303e-018	0.0015447	0.00076576	0
395.12	-2.5741e-018	0.0015309	0.00075069	0
393.27	-9.9951e-016	0.0010917	0.00099613	0
393.21	3.0922e-016	0.001076	0.00099738	0
390.77	2.8108e-016	0.00028964	0.00069862	0
390.79	3.4667e-016	0.00030076	0.00070982	0
394.98	-5.8605e-016	0.0017832	0.00062783	0
394.99	9.0399e-017	0.0018721	0.00049759	0
394.98	2.8317e-016	0.0018799	0.00048384	0
394.98	-1.1345e-016	0.00188	0.00048392	0
394.99	-6.735e-016	0.0018723	0.00049767	0
392.77	-3.9692e-018	0.00029832	0.00011609	0
393.09	-5.6819e-018	0.00032949	0.00011699	0
392.87	-4.4867e-018	0.00031303	0.00014677	0
392.3	-4.6731e-017	0.00084015	0.00098538	0
392.36	1.6569e-016	0.00085572	0.00098786	0
392.1	-3.7507e-018	0.00022624	8.2343e-005	0
392.19	-3.0188e-018	0.00023889	0.00011331	0
391.92	-6.6153e-019	0.00020937	0.00010984	0
390.3	1.0567e-016	4.1295e-005	0.00026503	0
390.31	-2.7703e-017	4.5599e-005	0.00028021	0
392.83	2.8781e-016	0.00098132	0.00099962	0
394.8	-3.4833e-016	0.0019338	0.00036979	0
394.8	3.4167e-016	0.001934	0.00036985	0
396.44	-9.9323e-018	0.0015489	0.00029166	0
396.28	-2.6867e-018	0.001565	0.00032053	0
396.43	-6.9287e-019	0.0015328	0.00032048	0
391.8	3.9002e-018	0.00059141	0.00085607	0
391.92	1.5882e-018	0.00059008	0.000834	0
391.96	1.7449e-018	0.00061025	0.00084571	0
391.96	3.4813e-019	0.00064698	0.00088016	0
391.91	-8.9989e-018	0.00063179	0.00087489	0
392.05	2.0761e-018	0.00064549	0.00086306	0
392.08	1.3815e-017	0.0007782	0.00097341	0
392.14	-1.0531e-017	0.0007936	0.00097687	0
392.14	-5.0778e-017	0.00079354	0.00097712	0
392.08	7.8125e-017	0.00077814	0.00097366	0
395.11	9.5143e-018	0.0018149	0.00049803	0
395.16	7.0401e-018	0.0017932	0.0004958	0
395.15	-9.3096e-018	0.0018063	0.0004779	0
390.56	-1.8635e-020	0.00015976	0.00052118	0
390.57	1.5827e-017	0.00016809	0.00053446	0
390.55	-1.5463e-017	0.00016583	0.00053591	0
390.54	3.1018e-017	0.00015747	0.00052259	0
395	1.8432e-016	0.0018303	0.00056451	0
395	-6.096e-017	0.0018213	0.00057746	0
390.68	-6.1149e-017	0.0002471	0.00065198	0
390.68	-2.491e-016	0.00024698	0.00065208	0
394.99	4.3961e-016	0.0017312	0.00068713	0
394.98	-6.3097e-016	0.0017419	0.00067558	0
394.98	3.2235e-016	0.0017421	0.00067568	0
394.99	-3.6954e-016	0.0017313	0.00068724	0
391.55	-4.762e-018	0.00038001	0.00065769	0
391.47	-5.6243e-018	0.0003576	0.00064196	0
393.19	7.381e-018	0.0003446	0.00014752	0
397.56	5.1042e-018	0.0012481	0.00036064	0
397.24	-7.3912e-018	0.0012696	0.00038922	0
397.39	-7.3133e-018	0.0012423	0.00038354	0
390.84	1.9899e-016	0.00032352	0.0007317	0
396.02	8.7753e-019	0.00095635	0.00052323	0
395.78	-4.9941e-018	0.00097055	0.00055424	0
395.69	7.7927e-020	0.00093667	0.00055108	0
395.82	-1.2119e-017	0.001724	2.7115e-005	0
395.99	8.0248e-018	0.0016941	2.7689e-005	0
391.76	2.5885e-018	0.0001862	5.1421e-005	0
392.01	-5.8276e-019	0.00021369	5.2995e-005	0
391.85	8.7888e-018	0.00019853	8.0739e-005	0
397.72	1.0927e-017	0.001309	0.00030055	0
397.47	-5.2652e-018	0.0013387	0.0003119	0
397.39	-7.1828e-019	0.0013262	0.00033437	0
395.11	-1.1657e-019	0.0016663	0.0006893	0
395.12	5.8848e-019	0.0016543	0.00069717	0
395.16	7.9577e-018	0.0016508	0.00067608	0
393.59	-1.0523e-017	0.00091593	0.00082182	0
393.76	6.9931e-018	0.00093612	0.00080687	0
395.1	-9.2648e-018	0.0014346	0.00074916	0
395.13	1.1997e-017	0.0014571	0.00074288	0
395.05	3.7985e-018	0.0014527	0.00076811	0
393.37	7.3522e-019	0.0011067	0.00098778	0
393.43	2.124e-017	0.0011223	0.00098606	0
393.42	-2.6723e-017	0.0011226	0.00098872	0
393.36	2.7533e-017	0.001107	0.00099045	0
396.99	1.059e-017	0.00097729	0.00043713	0
396.64	-9.4436e-018	0.00096142	0.00046422	0
396.86	-1.1079e-018	0.00094874	0.00044074	0
394.46	4.2573e-017	0.0019895	0.0001727	0
394.44	-1.083e-016	0.0019921	0.00015713	0
394.64	-7.9307e-017	0.001964	0.0002801	0
394.61	5.8226e-017	0.0019683	0.00026492	0
394.61	1.3366e-016	0.0019687	0.00026503	0
394.64	-3.4717e-017	0.0019644	0.00028021	0
395.76	6.1732e-018	0.0008392	0.00049534	0
396.08	6.6374e-018	0.00086291	0.00047563	0
395.81	-5.9123e-019	0.00086818	0.00050556	0
396.82	-1.1201e-017	0.0011866	0.00046536	0
397.07	4.9721e-018	0.0011707	0.00043938	0
396.96	8.1552e-018	0.0012011	0.0004465	0
391.89	5.6819e-018	0.00046656	0.00070278	0
392.11	-6.3104e-018	0.00047231	0.00066836	0
392.18	-6.9956e-018	0.00049717	0.00068543	0
397.24	-1.2655e-018	0.0013586	0.00033268	0
397.14	6.2113e-018	0.0013497	0.0003564	0
397.55	5.0415e-018	0.00084022	0.00033591	0
398.14	7.6606e-018	0.00085573	0.00030285	0
397.81	3.1747e-018	0.00086742	0.00033232	0
395.07	-6.7871e-018	0.0017816	0.0005771	0
395.08	7.2076e-018	0.0017896	0.00056465	0
395.04	7.4306e-018	0.0017975	0.00057962	0
391.27	8.1095e-018	0.00033075	0.00064666	0
391.42	-9.6392e-019	0.00033575	0.0006193	0
397.43	-6.3189e-018	0.0011949	0.00039463	0
397.18	-1.0695e-017	0.0011907	0.00042283	0
397.33	6.7458e-018	0.0011726	0.00041114	0
390.32	3.4159e-016	5.4528e-005	0.00031049	0
390.33	-5.7791e-016	5.9547e-005	0.00032545	0
394.19	-5.604e-018	0.0004601	0.00023305	0
393.91	-1.5314e-018	0.00044517	0.00026338	0
393.84	7.2506e-018	0.00042789	0.00023433	0
395.1	8.6567e-019	0.0012026	0.00070852	0
394.96	-5.9868e-018	0.0012191	0.00073557	0
394.93	2.5351e-018	0.0011978	0.00073585	0
396.49	-2.0549e-018	0.00075272	0.00036094	0
396.59	8.6668e-018	0.00077321	0.00036878	0
396.29	-4.8078e-018	0.00075746	0.00038434	0
395.39	9.574e-018	0.0017952	0.00020134	0
395.23	-5.8234e-018	0.0018298	0.00020286	0
395.25	4.2608e-018	0.0018224	0.00022841	0
395.23	-4.8349e-018	0.0014868	0.00071068	0
395.21	-6.9592e-018	0.0014599	0.00071622	0
395.3	1.0037e-017	0.0014657	0.00068893	0
397.85	4.6536e-018	0.0014033	0.00014387	0
397.58	-1.0162e-017	0.0014364	0.00014382	0
397.63	5.3499e-018	0.0014168	0.00017664	0
394.2	-1.5464e-016	0.0013229	0.00094784	0
394.2	-1.2576e-016	0.001323	0.00094799	0
396.09	-7.7588e-019	0.0016654	0.00014752	0
396.27	-3.3627e-019	0.0016327	0.00014696	0
396.21	3.0459e-018	0.0016492	0.00011757	0
393.11	-9.1632e-018	0.0005493	0.00058595	0
393	1.279e-019	0.00056118	0.00061758	0
392.91	8.9896e-018	0.00053956	0.00060672	0
391.1	-5.2925e-016	0.00043409	0.0008207	0
391.13	4.2787e-016	0.00044712	0.00082961	0
391.13	-7.121e-016	0.00044703	0.00082974	0
391.09	2.0035e-016	0.000434	0.00082083	0
394.79	-6.9779e-018	0.0019253	0.0002367	0
394.88	7.9354e-018	0.0019054	0.00023812	0
394.84	-5.8731e-018	0.0019129	0.00022455	0
392.55	7.4734e-018	0.00083214	0.0009355	0
392.49	1.1308e-019	0.00081752	0.00093309	0
392.63	2.6427e-019	0.00082692	0.00091736	0
393.66	-8.2777e-016	0.0011855	0.00098347	0
391.9	-2.3768e-018	0.00020084	2.488e-005	0
390.57	1.4763e-016	0.00018884	0.00057737	0
390.59	1.9296e-016	0.00019805	0.00059018	0
390.57	-1.6521e-016	0.00018871	0.00057746	0
390.26	-1.797e-016	1.3223e-005	0.00012593	0
390.26	-3.8899e-016	1.5334e-005	0.00014157	0
390.26	4.3763e-016	1.5176e-005	0.00014159	0
390.26	-4.4621e-016	1.3064e-005	0.00012595	0
394.88	-2.5651e-016	0.0019154	0.00041341	0
390.81	1.5672e-017	0.00027619	0.00066812	0
390.79	-5.6243e-018	0.00026573	0.00065654	0
390.84	7.481e-018	0.00027087	0.00065197	0
390.86	-8.8854e-018	0.00028126	0.00066348	0
392.65	-1.8553e-016	0.00093406	0.00099696	0
392.71	2.2422e-016	0.0009498	0.00099796	0
390.61	7.686e-018	0.00010335	0.0003508	0
390.6	4.3402e-018	9.8169e-005	0.00033649	0
390.73	-5.3583e-018	0.00011561	0.00033882	0
394.78	3.6696e-017	0.0019396	0.00035508	0
394.78	1.7591e-016	0.0019397	0.00035514	0
390.29	6.3706e-016	3.3004e-005	0.00023457	0
390.29	-7.6938e-016	3.6829e-005	0.00024989	0
395	-2.2361e-016	0.0018476	0.00053808	0
395	1.4871e-016	0.001856	0.00052472	0
395	1.1901e-016	0.0018561	0.0005248	0
399.56	-3.9675e-018	0.0012794	2.6153e-005	0
399.27	1.7788e-018	0.00073081	2.6244e-005	0
399.27	-6.0309e-018	0.00073611	5.6977e-005	0
398.68	-6.0025e-018	0.00070789	4.6278e-005	0
391.01	1.524e-017	0.00036615	0.0007546	0
391.03	-8.62e-018	0.00037814	0.00076459	0
391	1.7263e-018	0.00037542	0.00076792	0
390.97	-1.8032e-017	0.00036338	0.00075788	0
394.22	5.2431e-018	0.0012543	0.00090136	0
394.26	-7.4657e-018	0.001238	0.0008832	0
394.32	7.9782e-018	0.0012634	0.00088249	0
394.87	-1.5999e-017	0.0015039	0.00085364	0
394.87	3.1657e-017	0.001506	0.00085735	0
394.82	-2.2938e-017	0.0014924	0.00086515	0
394.83	1.6464e-017	0.0014903	0.00086141	0
395.03	-4.4481e-016	0.0015888	0.00081158	0
395.03	4.0774e-016	0.0015889	0.00081171	0
390.26	-2.2478e-016	8.2134e-006	7.8845e-005	0
395.08	-2.3793e-018	0.0016808	0.00069265	0
395.05	7.7965e-018	0.0016854	0.00070783	0
395.08	2.3357e-018	0.0016706	0.00070341	0
394.99	-2.1082e-016	0.0017202	0.0006985	0
394.99	2.364e-016	0.0017204	0.00069862	0
390.96	8.8769e-019	0.00032457	0.00070783	0
390.9	-6.2619e-018	0.00031981	0.00071278	0
390.88	2.3685e-017	0.00030864	0.00070188	0
390.93	-7.3794e-018	0.00031348	0.000697	0
390.86	-1.005e-017	0.00029765	0.0006908	0
390.82	3.8692e-018	0.00029457	0.0006938	0
390.8	3.1406e-017	0.00028371	0.0006825	0
390.83	-1.3531e-017	0.00028683	0.00067955	0
390.62	-4.1436e-016	0.00021696	0.00061546	0
394.98	3.938e-018	0.0017831	0.00062772	0
394.28	-4.4986e-018	0.0013342	0.00093231	0
394.3	9.5706e-018	0.0013319	0.00092583	0
394.36	-1.375e-017	0.0013465	0.00092055	0
394.73	-3.3272e-017	0.0014649	0.0008801	0
394.68	1.8005e-017	0.0014509	0.00088725	0
394.69	-2.1712e-017	0.001449	0.00088342	0
394.74	1.5274e-017	0.0014629	0.0008763	0
391.45	1.5624e-018	0.00054712	0.0008763	0
391.42	2.6072e-018	0.00054513	0.0008801	0
391.38	1.876e-017	0.00053129	0.00087273	0
391.41	1.3807e-018	0.00053334	0.00086896	0
390.98	-1.5261e-017	0.00033583	0.00071848	0
391.07	8.4212e-018	0.00033937	0.00070256	0
394.37	-3.1149e-016	0.0020016	7.8832e-005	0
394.37	3.9217e-016	0.0020018	7.8845e-005	0
390.44	-4.5431e-017	0.00011553	0.00045586	0
390.45	3.8949e-016	0.00012284	0.00046985	0
390.45	-3.2828e-016	0.00012261	0.00046997	0
390.43	-2.7382e-016	0.0001153	0.00045598	0
393.08	-3.7518e-017	0.0010444	0.00099896	0
393.15	2.7701e-017	0.0010602	0.00099821	0
393.14	-4.4401e-016	0.0010602	0.00099837	0
393.08	1.8949e-017	0.0010445	0.00099912	0
394.94	1.2096e-016	0.0015364	0.0008468	0
394.97	-1.999e-016	0.0015497	0.00083831	0
390.27	-4.9938e-017	2.3146e-005	0.00018826	0
390.27	-4.3213e-016	2.2989e-005	0.00018829	0
390.3	3.6983e-017	2.7121e-005	0.0001875	0
390.3	-1.2397e-017	2.4283e-005	0.00017204	0
390.32	2.4233e-017	2.6927e-005	0.00017158	0
390.32	-3.403e-017	2.9757e-005	0.00018699	0
394.48	-1.0813e-016	0.0019866	0.00018821	0
394.48	-1.9149e-016	0.0019869	0.00018826	0
393.4	1.1273e-017	0.0011231	0.00099274	0
393.47	4.2837e-016	0.0011388	0.00099075	0
393.47	-5.012e-016	0.0011388	0.00099091	0
393.4	-3.0461e-016	0.0011231	0.0009929	0
395.04	1.9378e-016	0.0016014	0.00080206	0
395.05	1.1138e-016	0.001614	0.00079254	0
395.05	-2.2781e-016	0.0016141	0.00079275	0
395.04	-1.7465e-016	0.0016015	0.00080226	0
391.09	9.1734e-019	0.00041248	0.00079686	0
391.07	-4.7573e-017	0.00041088	0.00079902	0
391.04	-2.3177e-017	0.00039834	0.00078954	0
391.06	1.2462e-017	0.00039998	0.00078741	0
394.71	-4.1479e-018	0.0019475	0.00027526	0
394.68	9.2072e-018	0.0019517	0.00026035	0
394.65	-1.4433e-017	0.0019583	0.00026217	0
394.68	-2.9494e-018	0.0019541	0.00027719	0
390.37	-8.8483e-017	8.197e-005	0.00038447	0
390.36	8.8224e-017	7.6164e-005	0.00036979	0
390.37	8.6934e-017	8.2117e-005	0.00038441	0
390.46	-1.4663e-016	0.00013014	0.00048384	0
390.47	-3.7917e-016	0.00013789	0.00049759	0
390.47	2.6119e-016	0.00013775	0.00049767	0
390.32	1.6593e-017	4.9897e-005	0.0002954	0
390.32	-9.549e-017	5.468e-005	0.00031044	0
393.78	4.0406e-016	0.0012165	0.00097728	0
393.72	1.2315e-016	0.001201	0.00098049	0
392.13	-8.8408e-017	0.00079351	0.00097728	0
392.08	-3.2428e-016	0.00077811	0.00097382	0
390.41	5.9894e-016	0.00010121	0.00042774	0
390.42	4.7654e-016	0.00010807	0.00044195	0
394.53	1.4057e-017	0.0019746	0.00015436	0
394.51	-9.735e-018	0.0019769	0.00013903	0
390.26	2.3887e-016	1.7534e-005	0.0001572	0
390.27	1.4475e-016	2.0139e-005	0.00017277	0
390.26	-6.0357e-016	1.7692e-005	0.00015717	0
390.27	-4.2614e-016	2.0296e-005	0.00017274	0
395.51	4.9738e-018	0.0017816	2.5658e-005	0
395.43	-1.3722e-018	0.0017963	5.2931e-005	0
395.58	4.8671e-018	0.0017681	5.293e-005	0
394.12	-6.3256e-018	0.0012897	0.00094684	0
394.06	9.419e-018	0.0012747	0.00095122	0
394.08	-1.6238e-018	0.0012728	0.00094461	0
394.14	-3.9057e-018	0.0012877	0.00094026	0
393.93	1.7196e-017	0.0012456	0.00096343	0
393.99	-3.617e-017	0.0012607	0.00095951	0
393.98	3.276e-017	0.0012614	0.0009621	0
393.92	1.7398e-018	0.0012462	0.00096603	0
391.98	-8.3759e-016	0.00074748	0.00096617	0
392.03	6.8303e-017	0.00076276	0.00097011	0
391.93	2.9576e-016	0.0007323	0.00096183	0
391.98	1.4483e-016	0.00074752	0.00096601	0
391.93	1.2548e-016	0.00073226	0.00096198	0
391.45	-9.9834e-017	0.00057021	0.00090024	0
391.49	5.5595e-016	0.00058448	0.000907	0
391.49	-7.9778e-016	0.00058441	0.00090714	0
395.05	3.3369e-016	0.0016267	0.00078316	0
395.06	4.6727e-018	0.00161	0.00078741	0
395.06	-3.4781e-017	0.0016224	0.00077776	0
395.06	1.5699e-017	0.001624	0.00077986	0
395.05	1.7379e-018	0.0016117	0.00078954	0
390.98	7.2022e-017	0.00038334	0.00078316	0
391	-6.6209e-016	0.00039578	0.00079287	0
390.95	-1.981e-017	0.00037115	0.00077312	0
390.98	-3.0368e-016	0.00038344	0.00078303	0
390.95	9.3973e-017	0.00037105	0.00077325	0
394.41	-1.8978e-017	0.0019932	3.1212e-005	0
394.39	2.1213e-017	0.0019975	3.1348e-005	0
392.77	-4.6554e-017	0.00096555	0.00099896	0
392.77	4.5061e-016	0.00096555	0.00099912	0
390.47	6.9948e-018	7.6623e-005	0.00031957	0
390.48	7.3116e-018	8.1784e-005	0.00033419	0
390.43	-1.0971e-017	7.5322e-005	0.00033653	0
390.42	3.0527e-018	7.0125e-005	0.00032181	0
395.07	9.7678e-018	0.0018474	0.00043506	0
395.12	-1.2347e-017	0.001829	0.00043726	0
395.09	3.5347e-018	0.0018457	0.00041438	0
390.55	-9.8866e-018	0.00017969	0.00056451	0
390.54	-5.1545e-017	0.00017102	0.00055132	0
390.55	-1.9357e-016	0.00017982	0.00056441	0
390.54	2.6871e-016	0.00017088	0.00055141	0
392.71	1.2172e-017	0.00093482	0.00098622	0
392.68	-1.6553e-017	0.00093452	0.0009905	0
392.62	-1.2473e-017	0.00091889	0.00098927	0
392.65	7.3268e-018	0.00091926	0.00098499	0
390.49	-4.6064e-016	0.00014585	0.00051122	0
390.5	-1.5097e-016	0.00015403	0.00052472	0
390.49	3.9371e-016	0.00014571	0.0005113	0
390.82	-3.2296e-016	0.00031216	0.00072073	0
390.84	-3.9597e-016	0.00032363	0.00073158	0
390.82	-4.0995e-017	0.00031205	0.00072085	0
394.99	-1.7621e-017	0.001874	0.00048058	0
394.98	3.8458e-018	0.0018814	0.0004668	0
394.97	-3.8101e-017	0.0018838	0.00046807	0
394.98	-2.3035e-017	0.0018763	0.00048188	0
390.43	2.7503e-016	0.00011516	0.00045605	0
391.37	2.7876e-016	0.00054201	0.00088607	0
391.41	-6.8461e-016	0.00055606	0.00089327	0
391.37	-3.557e-016	0.00054194	0.00088621	0
394.67	-2.1909e-016	0.001454	0.00089341	0
394.67	-1.7403e-016	0.0014539	0.00089327	0
394.62	-7.2496e-016	0.0014399	0.00090039	0
391.23	-6.2718e-016	0.00048702	0.00085509	0
391.53	1.4366e-017	0.00059885	0.00091352	0
391.57	-3.3325e-017	0.00061332	0.00091982	0
391.53	-4.0551e-016	0.00059878	0.00091367	0
394.6	1.45e-017	0.0014209	0.00089699	0
394.54	-4.9839e-018	0.0014067	0.00090345	0
394.56	1.9808e-018	0.0014039	0.00089717	0
394.61	-1.0928e-017	0.001418	0.00089076	0
394.54	-1.2952e-017	0.0019772	0.00020237	0
394.56	-1.9314e-017	0.0019739	0.00021769	0
394.58	2.2333e-017	0.0019697	0.00021675	0
394.56	-3.721e-018	0.001973	0.00020149	0
390.29	-6.5595e-016	3.316e-005	0.00023454	0
394.25	-2.4907e-016	0.0013379	0.0009427	0
394.25	2.6532e-016	0.0013379	0.00094285	0
391.33	2.6966e-016	0.00052808	0.00087865	0
391.33	1.573e-016	0.000528	0.00087879	0
394.82	-6.5883e-016	0.0014958	0.00087115	0
394.36	-6.7495e-016	0.0020029	6.3099e-005	0
390.77	2.2167e-017	0.00028976	0.0006985	0
390.8	-3.2506e-017	0.00030087	0.00070971	0
395	-3.7991e-016	0.0017091	0.00070971	0
395	5.3689e-016	0.0017092	0.00070982	0
390.37	4.24e-018	4.0337e-005	0.00021675	0
390.33	-9.5935e-018	3.6147e-005	0.00021769	0
390.33	8.1098e-018	3.2831e-005	0.00020237	0
390.36	-1.6683e-018	3.7036e-005	0.00020149	0
394.53	-1.9023e-016	0.0019806	0.0002192	0
394.51	-3.6999e-016	0.0019839	0.00020377	0
394.71	3.1844e-018	0.0014459	0.00087728	0
394.66	9.4182e-018	0.001432	0.00088413	0
394.71	-4.2013e-018	0.0014328	0.00086756	0
392.41	5.0414e-016	0.00087125	0.00099075	0
392.35	-2.3669e-016	0.0008556	0.00098868	0
394.36	1.7896e-016	0.0020038	4.7338e-005	0
390.66	6.1012e-018	7.1217e-005	0.00017927	0
390.53	2.2954e-018	5.408e-005	0.00017437	0
390.67	-3.5508e-018	6.9383e-005	0.0001626	0
391.06	4.548e-016	0.00042111	0.00081171	0
394.98	-1.7691e-016	0.0017525	0.00066386	0
394.63	5.8682e-018	0.0019594	0.00023034	0
394.61	-1.5288e-017	0.001963	0.00021524	0
394.6	-1.2379e-017	0.0019661	0.00023195	0
393.02	-2.0399e-016	0.0010287	0.00099946	0
393.02	-1.0522e-016	0.0010287	0.00099962	0
394.99	3.6039e-017	0.0018643	0.0005113	0
391.88	-6.3766e-017	0.00071711	0.00095756	0
394.31	-3.3523e-016	0.0013527	0.00093748	0
395.04	3.912e-016	0.0016016	0.00080239	0
391.13	4.1818e-017	0.0004364	0.00081737	0
391.16	-2.0284e-017	0.00044937	0.00082625	0
391.15	-4.2591e-017	0.00044844	0.00082764	0
391.11	-5.5045e-017	0.00043544	0.00081875	0
391.04	-6.7899e-016	0.00040847	0.00080226	0
391.07	-3.2157e-016	0.0004212	0.00081158	0
391.03	3.867e-016	0.00040837	0.00080239	0
393.85	1.2699e-016	0.0012319	0.00097366	0
393.91	3.282e-016	0.0012472	0.00096996	0
394.88	-2.4004e-016	0.0019153	0.00041335	0
394.58	1.2692e-017	0.0019703	0.00023296	0
394.61	9.6985e-019	0.0019665	0.00024817	0
394.63	-9.9687e-018	0.0019623	0.00024709	0
390.34	4.817e-016	6.4803e-005	0.00034034	0
391.88	-2.658e-016	0.00071715	0.0009574	0
393.97	-3.1374e-016	0.0012625	0.00096617	0
394.03	4.0411e-017	0.0012777	0.00096198	0
394.95	9.4216e-017	0.0018947	0.00045598	0
392.99	-3.2789e-018	0.00099725	0.00098181	0
392.95	-2.043e-018	0.0009972	0.00098868	0
392.89	-3.0493e-020	0.00098159	0.00098844	0
392.93	-2.4699e-018	0.00098175	0.00098157	0
395.09	-8.0422e-018	0.0016132	0.00075293	0
395.09	1.1539e-018	0.0016249	0.00074401	0
395.07	-1.3774e-017	0.0016275	0.00075928	0
394.48	-7.8894e-017	0.001987	0.00018829	0
390.92	-6.6543e-016	0.00035892	0.00076314	0
394.39	6.5272e-018	0.0019984	0.00011023	0
394.38	-1.6274e-016	0.002	9.4531e-005	0
395.02	6.8986e-018	0.0018122	0.000571	0
395.01	-1.939e-017	0.0018157	0.00057348	0
395.01	1.9945e-017	0.0018065	0.00058621	0
395.02	-1.3259e-017	0.001803	0.00058367	0
394.64	-1.1256e-017	0.0014369	0.00089418	0
394.59	-2.052e-017	0.0014227	0.00090089	0
394.64	-4.9426e-018	0.001435	0.00089032	0
394.47	9.3685e-017	0.0013967	0.00091997	0
394.52	4.3472e-016	0.0014112	0.00091367	0
391.31	-8.7126e-018	0.00051492	0.00086986	0
391.34	7.1776e-017	0.00052871	0.00087749	0
391.34	7.429e-017	0.0005284	0.00087807	0
391.3	5.3634e-018	0.0005146	0.00087043	0
390.52	8.9291e-017	0.00016242	0.00053808	0
395.05	-4.2111e-016	0.0016142	0.00079287	0
390.47	-1.3312e-017	0.00011425	0.0004389	0
390.49	1.1664e-017	0.00011132	0.00042295	0
390.51	1.394e-017	0.00011811	0.000437	0
394.68	2.4889e-017	0.0014521	0.00088965	0
394.63	-1.1518e-017	0.001438	0.0008966	0
394.57	-1.5926e-016	0.0014256	0.00090714	0
394.96	5.8508e-016	0.0018875	0.00047004	0
394.36	-6.1488e-017	0.0020042	3.156e-005	0
394.36	-1.9512e-016	0.0020046	1.5782e-005	0
394.36	-3.1049e-016	0.0020048	1.5785e-005	0
394.36	5.7757e-017	0.0020044	3.1565e-005	0
392.3	7.2902e-017	0.00084001	0.00098619	0
390.67	1.0374e-017	0.00020695	0.00058367	0
390.64	1.7008e-018	0.00020349	0.00058621	0
394.99	-7.7285e-016	0.0018121	0.00059028	0
392.93	4.5481e-018	0.00099716	0.00099298	0
392.87	4.1166e-019	0.00098149	0.00099273	0
395.01	1.3091e-017	0.0017646	0.00063287	0
395.01	-1.6348e-018	0.0017545	0.00064478	0
395.03	-8.4458e-018	0.0017493	0.0006403	0
395.03	-1.2748e-018	0.0017593	0.00062847	0
394.31	3.6231e-017	0.0013525	0.00093671	0
394.36	-1.4908e-016	0.0013672	0.00093111	0
394.36	1.7396e-016	0.0013674	0.00093149	0
394.31	-2.3459e-017	0.0013526	0.00093709	0
391.74	-6.7542e-016	0.00067209	0.00094285	0
391.34	-2.5774e-017	0.00050614	0.00085364	0
391.31	-2.802e-018	0.00049273	0.00084566	0
391.36	5.543e-018	0.00049629	0.00083978	0
391.39	1.6827e-017	0.00050961	0.0008477	0
392.69	8.076e-018	0.00089801	0.00096123	0
392.75	-1.1082e-017	0.00091345	0.00096311	0
392.63	9.5715e-019	0.00090443	0.00097668	0
390.63	2.2778e-016	0.00021709	0.00061536	0
394.99	9.0616e-017	0.001793	0.00061546	0
393.34	5.1074e-016	0.0011074	0.00099464	0
390.29	5.022e-016	3.6983e-005	0.00024985	0
391.19	2.2306e-016	0.00047372	0.00084659	0
391.23	2.2275e-016	0.00048715	0.00085487	0
393.26	-2.2079e-017	0.0010752	0.00098622	0
393.32	8.0549e-018	0.0010907	0.00098499	0
393.31	2.2369e-017	0.0010911	0.00098927	0
393.24	2.8586e-017	0.0010755	0.0009905	0
395.07	8.267e-018	0.0016512	0.00073925	0
395.06	2.6516e-018	0.0016627	0.00072896	0
395.05	1.1961e-017	0.0016674	0.00073406	0
395.05	-2.2606e-017	0.0016557	0.00074442	0
393.29	-4.8925e-018	0.0010747	0.00097936	0
393.36	-1.4796e-017	0.0010901	0.00097814	0
390.27	-3.0812e-016	5.2246e-006	1.5785e-005	0
393.72	-1.8582e-017	0.001201	0.00098034	0
