"Iteration","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Heat","Linear_Solver_Iterations","CFL_Number","Time(min)"
        6918, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0788150047, 5.6517658984
        6919, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0786547979, 5.6525696066
        6920, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0787829633, 5.6533719851
        6921, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0786227565, 5.6541712288
        6922, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0787509219, 5.6549827037
        6923, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0785907152, 5.6557876605
        6924, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0787188806, 5.6565977719
        6925, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0785586739, 5.6573967487
        6926, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0786868392, 5.6582053934
        6927, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0785266326, 5.6590201060
        6928, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0786547979, 5.6598204785
        6929, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0784945913, 5.6606276002
        6930, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0786227565, 5.6614423564
        6931, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0784625500, 5.6622626009
        6932, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0785907152, 5.6630872775
        6933, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0784305088, 5.6638956561
        6934, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0785586739, 5.6646996164
        6935, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0783984675, 5.6655034709
        6936, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0785266326, 5.6663173410
        6937, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0783664262, 5.6671242652
        6938, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0784945913, 5.6679311607
        6939, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0783343850, 5.6687317844
        6940, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0784625500, 5.6695411284
        6941, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0783023438, 5.6703511193
        6942, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0784305088, 5.6711611796
        6943, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0782703025, 5.6719785986
        6944, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0783984675, 5.6727907001
        6945, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0782382613, 5.6735987814
        6946, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0783664262, 5.6744022395
        6947, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0782062201, 5.6752049023
        6948, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0783343850, 5.6760062049
        6949, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0781741789, 5.6768076565
        6950, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0783023438, 5.6776076185
        6951, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0781421378, 5.6784138470
        6952, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0782703025, 5.6792196015
        6953, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0781100966, 5.6800174661
        6954, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0782382613, 5.6808247745
        6955, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0780780554, 5.6816306504
        6956, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0782062201, 5.6824325380
        6957, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0780460143, 5.6832385123
        6958, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0781741789, 5.6840383376
        6959, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0780139731, 5.6848410948
        6960, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0781421378, 5.6856380967
        6961, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0779819320, 5.6864351582
        6962, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0781100966, 5.6872365725
        6963, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0779498909, 5.6880376158
        6964, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0780780554, 5.6888547597
        6965, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0779178498, 5.6896586816
        6966, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0780460143, 5.6904607454
        6967, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0778858087, 5.6912633032
        6968, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0780139731, 5.6920720067
        6969, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0778537676, 5.6928784922
        6970, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0779819320, 5.6936793066
        6971, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0778217265, 5.6944838746
        6972, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0779498909, 5.6952852814
        6973, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0777896854, 5.6960898861
        6974, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0779178498, 5.6968989221
        6975, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0777576444, 5.6976966549
        6976, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0778858087, 5.6984936993
        6977, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0777256033, 5.6992972028
        6978, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0778537676, 5.7001002236
        6979, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0776935623, 5.7009004992
        6980, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0778217265, 5.7017035485
        6981, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0776615212, 5.7025051074
        6982, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0777896854, 5.7033049697
        6983, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0776294802, 5.7041116164
        6984, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0777576444, 5.7049117207
        6985, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0775974392, 5.7057132640
        6986, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0777256033, 5.7065201459
        6987, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0775653982, 5.7073331172
        6988, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0776935623, 5.7081395784
        6989, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0775333572, 5.7089403912
        6990, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0776615212, 5.7097498268
        6991, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0775013162, 5.7105557715
        6992, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0776294802, 5.7113570411
        6993, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0774692753, 5.7121578775
        6994, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0775974392, 5.7129553716
        6995, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0774372343, 5.7137552559
        6996, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0775653982, 5.7145548637
        6997, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0774051933, 5.7153573798
        6998, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0775333572, 5.7161592877
        6999, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0773731524, 5.7169574451
        7000, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0775013162, 5.7177525617
        7001, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0773411115, 5.7185908268
        7002, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0774692753, 5.7193848723
        7003, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0773090706, 5.7201867396
        7004, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0774372343, 5.7209832310
        7005, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0772770296, 5.7217796195
        7006, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0774051933, 5.7225871842
        7007, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0772449887, 5.7233966596
        7008, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0773731524, 5.7242161013
        7009, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0772129479, 5.7250357174
        7010, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0773411115, 5.7258500630
        7011, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0771809070, 5.7266515300
        7012, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0773090706, 5.7274767945
        7013, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0771488661, 5.7282943878
        7014, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0772770296, 5.7291024594
        7015, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0771168252, 5.7299061920
        7016, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0772449887, 5.7307115715
        7017, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0770847844, 5.7315146630
        7018, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0772129479, 5.7323215254
        7019, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0770527435, 5.7331275701
        7020, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0771809070, 5.7339359373
        7021, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0770207027, 5.7347411594
        7022, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0771488661, 5.7355433046
        7023, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0769886619, 5.7363555753
        7024, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0771168252, 5.7371650826
        7025, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0769566211, 5.7379704657
        7026, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0770847844, 5.7387770540
        7027, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0769245803, 5.7395783291
        7028, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0770527435, 5.7403806604
        7029, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0768925395, 5.7411878527
        7030, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0770207027, 5.7419905032
        7031, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0768604987, 5.7427912926
        7032, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0769886619, 5.7436080559
        7033, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0768284580, 5.7444267429
        7034, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0769566211, 5.7452312269
        7035, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0767964172, 5.7460283956
        7036, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0769245803, 5.7468310783
        7037, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0767643764, 5.7476366064
        7038, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0768925395, 5.7484427343
        7039, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0767323357, 5.7492447149
        7040, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0768604987, 5.7500479090
        7041, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0767002950, 5.7508532538
        7042, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0768284580, 5.7516554883
        7043, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0766682543, 5.7524631229
        7044, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0767964172, 5.7532681889
        7045, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0766362135, 5.7540688918
        7046, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0767643764, 5.7548711247
        7047, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0766041728, 5.7556908376
        7048, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0767323357, 5.7564931897
        7049, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0765721322, 5.7573026829
        7050, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0767002950, 5.7581097492
        7051, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0765400915, 5.7589148261
        7052, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0766682543, 5.7597202333
        7053, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0765080508, 5.7605264283
        7054, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0766362135, 5.7613320105
        7055, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0764760101, 5.7621372090
        7056, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0766041728, 5.7629422714
        7057, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0764439695, 5.7637418194
        7058, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0765721322, 5.7645451337
        7059, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0764119289, 5.7653475380
        7060, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0765400915, 5.7661487267
        7061, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0763798882, 5.7669535650
        7062, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0765080508, 5.7677562204
        7063, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0763478476, 5.7685594847
        7064, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0764760101, 5.7693573393
        7065, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0763158070, 5.7701567086
        7066, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0764439695, 5.7709597521
        7067, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0762837664, 5.7717591114
        7068, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0764119289, 5.7725587497
        7069, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0762517258, 5.7733584975
        7070, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0763798882, 5.7741599881
        7071, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0762196852, 5.7749585932
        7072, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0763478476, 5.7757618714
        7073, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0761876447, 5.7765641677
        7074, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0763158070, 5.7773659923
        7075, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0761556041, 5.7781691090
        7076, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0762837664, 5.7789669270
        7077, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0761235636, 5.7797683140
        7078, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0762517258, 5.7805649690
        7079, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0760915230, 5.7813668726
        7080, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0762196852, 5.7821681987
        7081, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0760594825, 5.7829718977
        7082, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0761876447, 5.7837719401
        7083, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0760274420, 5.7845664525
        7084, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0761556041, 5.7853675743
        7085, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0759954015, 5.7861653501
        7086, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0761235636, 5.7869661106
        7087, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0759633610, 5.7877713046
        7088, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0760915230, 5.7885681527
        7089, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0759313205, 5.7893694861
        7090, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0760594825, 5.7901796692
        7091, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0758992800, 5.7909838435
        7092, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0760274420, 5.7917894561
        7093, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0758672395, 5.7925961498
        7094, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0759954015, 5.7934039179
        7095, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0758351991, 5.7942114072
        7096, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0759633610, 5.7950214662
        7097, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0758031586, 5.7958308771
        7098, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0759313205, 5.7966363446
        7099, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0757711182, 5.7974434590
        7100, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0758992800, 5.7982593821
        7101, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0757390778, 5.7990983779
        7102, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0758672395, 5.7998961416
        7103, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0757070373, 5.8007044121
        7104, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0758351991, 5.8015020661
        7105, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0756749969, 5.8023020519
        7106, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0758031586, 5.8031028170
        7107, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0756429565, 5.8038980237
        7108, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0757711182, 5.8047065987
        7109, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0756109162, 5.8055045328
        7110, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0757390778, 5.8063012462
        7111, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0755788758, 5.8070981455
        7112, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0757070373, 5.8079007081
        7113, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0755468354, 5.8087024187
        7114, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0756749969, 5.8095111474
        7115, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0755147951, 5.8103138785
        7116, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0756429565, 5.8111155613
        7117, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0754827547, 5.8119215279
        7118, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0756109162, 5.8127307257
        7119, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0754507144, 5.8135356025
        7120, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569877e+01, 0.0000000000, 102.0755788758, 5.8143395924
        7121, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58569884e+01, 0.0000000000, 102.0754186740, 5.8151442533
